"ORDER_ID"	"BOOK_ID"	"QUANTITY"	"PRICE_PER_BOOK"
"34"	"10003198"	"9"	"250"
"34"	"10004068"	"7"	"500"
"34"	"10005121"	"7"	"270"
"34"	"10005606"	"2"	"125"
"34"	"10007576"	"1"	"150"
"34"	"10008441"	"6"	"340"
"34"	"10008994"	"6"	"165"
"35"	"10000612"	"7"	"450"
"35"	"10001076"	"5"	"225"
"35"	"10001436"	"9"	"200"
"35"	"10002335"	"6"	"100"
"35"	"10003067"	"6"	"60"
"35"	"10007485"	"9"	"160"
"35"	"10008570"	"4"	"100"
"36"	"10000414"	"10"	"250"
"36"	"10000883"	"9"	"180"
"36"	"10000892"	"10"	"520"
"36"	"10001796"	"8"	"400"
"36"	"10003142"	"1"	"250"
"36"	"10003941"	"8"	"140"
"36"	"10004062"	"4"	"120"
"36"	"10004629"	"2"	"350"
"36"	"10005501"	"1"	"180"
"36"	"10008895"	"10"	"220"
"37"	"10000728"	"2"	"250"
"37"	"10000948"	"6"	"130"
"37"	"10001219"	"1"	"125"
"37"	"10001381"	"8"	"130"
"37"	"10002576"	"10"	"350"
"37"	"10005935"	"7"	"250"
"37"	"10008618"	"4"	"250"
"37"	"10008842"	"10"	"250"
"38"	"10001286"	"5"	"100"
"38"	"10002625"	"6"	"150"
"38"	"10003760"	"9"	"150"
"38"	"10003953"	"1"	"800"
"38"	"10004037"	"5"	"150"
"38"	"10005026"	"7"	"350"
"38"	"10006540"	"1"	"400"
"38"	"10008606"	"6"	"250"
"39"	"10001855"	"1"	"200"
"39"	"10003668"	"3"	"200"
"39"	"10003767"	"7"	"500"
"39"	"10003818"	"2"	"160"
"39"	"10005589"	"6"	"200"
"39"	"10005665"	"9"	"150"
"39"	"10006145"	"3"	"350"
"40"	"10002045"	"5"	"300"
"40"	"10004789"	"3"	"200"
"40"	"10005650"	"3"	"200"
"40"	"10006213"	"9"	"300"
"40"	"10006443"	"7"	"350"
"40"	"10007842"	"2"	"150"
"40"	"10007879"	"5"	"210"
"41"	"10002154"	"1"	"160"
"41"	"10003282"	"2"	"180"
"41"	"10005461"	"10"	"400"
"41"	"10006711"	"8"	"150"
"41"	"10006853"	"1"	"160"
"41"	"10007277"	"2"	"300"
"41"	"10008092"	"2"	"300"
"41"	"10008382"	"9"	"150"
"41"	"10008753"	"9"	"450"
"41"	"10009031"	"7"	"850"
"42"	"10000293"	"4"	"475"
"42"	"10000735"	"6"	"240"
"42"	"10001164"	"10"	"300"
"42"	"10002521"	"8"	"450"
"42"	"10003013"	"9"	"175"
"42"	"10006765"	"1"	"800"
"42"	"10007239"	"3"	"180"
"43"	"10000922"	"6"	"660"
"43"	"10001359"	"7"	"150"
"43"	"10001744"	"4"	"150"
"43"	"10003576"	"10"	"625"
"43"	"10006771"	"7"	"250"
"43"	"10008512"	"9"	"225"
"44"	"10000718"	"2"	"400"
"44"	"10000767"	"3"	"550"
"44"	"10003124"	"3"	"475"
"44"	"10005634"	"8"	"200"
"44"	"10006298"	"2"	"150"
"44"	"10008328"	"5"	"165"
"44"	"10008586"	"10"	"350"
"44"	"10008689"	"6"	"140"
"44"	"10008901"	"2"	"250"
"45"	"10000632"	"8"	"200"
"45"	"10002822"	"5"	"350"
"45"	"10003014"	"8"	"500"
"45"	"10004925"	"8"	"130"
"45"	"10005405"	"1"	"125"
"45"	"10006808"	"1"	"200"
"45"	"10007609"	"10"	"140"
"45"	"10007970"	"5"	"135"
"45"	"10008552"	"2"	"135"
