"BOOK_ID"	"BOOK_NAME"	"BOOK_GENRE"	"BOOK_EDITION"	"AUTHOR_ID"	"PUBLISHER_ID"	"PRICE"	"DISCOUNT"	"COUNTRY"	"LANGUAGE"	"SUMMARY"	"ISBN"	"PAGES"	"TOTAL_SOLD"	"RATINGS"	"NO_OF_RATINGS"
"10001072"	"নাট্য বিষয়ক কতিপয় প্রবন্ধ"	"নাট্য সমালোচনা ও অন্যান্য"	"1st Published, 2012"	"1000466"	"100083"	"175"	"22"	"Bangladesh"	"Bangla"		"9789844143302"	"143"	"9779"	"5"	"1"
"10001115"	"পৃথিবী ভ্রমণ"	"নানাদেশ ও ভ্রমণ"	"1st Published, 2012"	"1000490"	"100083"	"700"	"22"	"Bangladesh"	"Bangla"		"9789844143012"	"436"	"2716"	"5"	"1"
"10001248"	"আনন্দ-উল্লাসের নগরে"	"নানাদেশ ও ভ্রমণ"	"1st Published, 2011"	"1000490"	"100083"	"140"	"22"	"Bangladesh"	"Bangla"		"9789844142299"	"112"	"4638"	"5"	"1"
"10001266"	"জাদুটোনার দেশ কামরূপ কামাখ্যা"	"নানাদেশ ও ভ্রমণ"	"1st, 2009"	"1000490"	"100083"	"100"	"22"	"Bangladesh"	"Bangla"		"9847008201227"	"90"	"2443"	"5"	"2"
"10001267"	"মৃত মানুষের নগরে ভ্রমণ"	"ভারত ভ্রমন"	"1st Published, 2010"	"1000490"	"100083"	"200"	"22"	"Bangladesh"	"Bangla"		"9789844141919"	"203"	"3398"	"5"	"1"
"10003394"	"চিরদিনের সুচিত্রা সেন"	"চলচিত্র ব্যক্তিত্ব"	"1st Published, 2014"	"1000490"	"100083"	"350"	"22"	"Bangladesh"	"Bangla"		"9789849080374"	"224"	"8778"	"5"	"2"
"10003751"	"বাংলাদেশ ৬৪ জেলা পরিচিতি"	"প্রসঙ্গ বাংলাদেশ"	"1st Published, 2015"	"1000490"	"100083"	"500"	"22"	"Bangladesh"	"Bangla"		"9789849075998"	"192"	"3336"	"5"	"3"
"10003752"	"চিরদিনের উত্তম কুমার"	"চলচিত্র ব্যক্তিত্ব"	"1st Published,  2016"	"1000490"	"100083"	"450"	"22"	"Bangladesh"	"Bangla"		"9789849122098"	"240"	"5889"	"5"	"2"
"10001133"	"বঙ্গবন্ধু বাঙ্গালি বাংলাদেশ"	"বাংলা কবিতা"	"1st Published, 2012"	"1000500"	"100083"	"100"	"22"	"Bangladesh"	"Bangla"		"9789844143838"	"56"	"9188"	"5"	"1"
"10002657"	"তাহলে কে?"	"রহস্য ও গোয়েন্দা উপন্যাস"	"1st Published, 2013"	"1000560"	"100083"	"200"	"22"	"Bangladesh"	"Bangla"		"9789844144033"	"144"	"4786"	"5"	"2"
"10002658"	"স্মৃতিচোর"	"সায়েন্স ফিকশন"	"1st Published, 2013"	"1000560"	"100083"	"150"	"22"	"Bangladesh"	"Bangla"		"9789844144090"	"96"	"3623"	"5"	"2"
"10003182"	"পিশাচ রহস্য"	"হরর উপন্যাস"	"1st, 2014"	"1001478"	"100084"	"150"	"12"	"Bangladesh"	"Bangla"		"9789849073475"	"80"	"2649"	"3.83"	"6"
"10004027"	"ড্রাকুলা রহস্য"	"রহস্য ও গোয়েন্দা"	"1st, 2015"	"1001478"	"100084"	"187"	"12"	"Bangladesh"	"Bangla"		"9789849150008"	"96"	"7843"	"4"	"3"
"10004167"	"নিরাপদ কামরা"	"থ্রিলার ও অ্যাডভেঞ্চার উপন্যাস"	"1st, 2015"	"1001478"	"100084"	"160"	"12"	"Bangladesh"	"Bangla"		"9789849150022"	"80"	"6412"	"5"	"2"
"10004346"	"চতুর্থ মাত্রার স্বপ্ন"	"সমকালীন গল্প"	"1st, 2015"	"1001478"	"100084"	"187"	"12"	"Bangladesh"	"Bangla"		"9789849150114"	"95"	"3487"	"5"	"1"
"10004373"	"গুপ্তধন শিকারী"	"অ্যাডভেঞ্চার"	"1st, 2015"	"1001478"	"100084"	"160"	"12"	"Bangladesh"	"Bangla"		"9789849150121"	"80"	"3213"	"5"	"1"
"10006014"	"মোমের জাদুঘর"	"থ্রিলার"	"1st Published, 2016"	"1001478"	"100084"	"187"	"12"	"Bangladesh"	"Bangla"		"9789849150299"	"112"	"4135"	"5"	"1"
"10008926"	"গল্পগুলো বাড়ি গেছে"	"সমকালীন গল্প"	"1st Published, 2018"	"1001482"	"100084"	"280"	"26"	"Bangladesh"	"Bangla"		"9789849239307"	"110"	"9297"	"5"	"5"
"10004025"	"ছিঁড়ো না প্রভুর হাতের সুতা"	"বাংলা কবিতা"	"1st, 2015"	"1001483"	"100084"	"180"	"12"	"Bangladesh"	"Bangla"		"9789849104117"	"80"	"5342"	"5"	"1"
"10004029"	"আলাপন অষ্টমী"	"সাক্ষাৎকার"	"1st, 2015"	"1001486"	"100084"	"160"	"12"	"Bangladesh"	"Bangla"		"9789849104292"	"80"	"2101"	"5"	"1"
"10003819"	"কাগজের অ্যারোপ্লেন"	"বাংলা কবিতা"	"1st Published, 2015"	"1001504"	"100084"	"160"	"12"	"Bangladesh"	"Bangla"		"9789849104476"	"80"	"4350"	"5"	"12"
"10003805"	"অন্যরকম আমেরিকা"	"আমেরিকা ভ্রমণ"	"1st, 2015"	"1001513"	"100084"	"260"	"15"	"Bangladesh"	"Bangla"		"9789849104575"	"128"	"1327"	"4.67"	"3"
"10003370"	"ভাবিগণ কী ভাবিতেছে"	"ব্যঙ্গ ও রম্যরচনা"	"1st Published, 2014"	"1001566"	"100084"	"200"	"12"	"Bangladesh"	"Bangla"		"9789849101048"	"128"	"8859"	"4"	"1"
"10003806"	"শয়তানসাধক"	"সমকালীন উপন্যাস"	"1st, 2015"	"1001765"	"100084"	"160"	"12"	"Bangladesh"	"Bangla"		"9789849104520"	"80"	"2260"	"5"	"3"
"10003807"	"আলোমহল"	"থ্রিলার"	"1st, 2015"	"1001766"	"100084"	"160"	"12"	"Bangladesh"	"Bangla"		"9789849104094"	"80"	"7883"	"5"	"1"
"10003810"	"আগুনভরা কলস"	"বাংলা কবিতা"	"1st, 2015"	"1001767"	"100084"	"160"	"12"	"Bangladesh"	"Bangla"		"9789849104087"	"80"	"2268"	"4"	"1"
"10003811"	"অধরা অনুরাগ"	"সমকালীন উপন্যাস"	"1st, 2015"	"1001768"	"100084"	"220"	"15"	"Bangladesh"	"Bangla"		"9789849104056"	"112"	"2262"	"5"	"1"
"10007921"	"পরিজামীরা"	"সমকালীন উপন্যাস"	"1st Published, 2017"	"1001768"	"100084"	"180"	"12"	"Bangladesh"	"Bangla"		"9789849293116"	"112"	"8961"	"5"	"1"
"10007923"	"চতুষ্কোণ"	"বাংলা কবিতা"	"1st Published, 2017"	"1001768"	"100084"	"200"	"12"	"Bangladesh"	"Bangla"		"9789849239338"	"112"	"5713"	"5"	"1"
"10003813"	"ঘাতক"	"রহস্য ও গোয়েন্দা"	"1st, 2015"	"1001769"	"100084"	"220"	"15"	"Bangladesh"	"Bangla"		"9789849104469"	"112"	"2186"	"5"	"1"
"10003816"	"আততায়ী"	"রহস্য ও গোয়েন্দা উপন্যাস"	"1st, 2015"	"1001770"	"100084"	"160"	"12"	"Bangladesh"	"Bangla"		"9789849073482"	"80"	"4498"	"5"	"1"
"10003820"	"ক্যানভাসে আঁধার"	"সমকালীন উপন্যাস"	"1st Published, 2015"	"1001771"	"100084"	"280"	"36"	"Bangladesh"	"Bangla"		"9789849104483"	"144"	"5053"	"5"	"1"
"10003821"	"অদ্ভুত ছবিগুলো"	"রহস্য ও গোয়েন্দা উপন্যাস"	"1st, 2015"	"1001772"	"100084"	"600"	"15"	"Bangladesh"	"Bangla"		"9789849104179"	"336"	"4011"	"5"	"4"
"10003822"	"অদ্ভুত তুমিহীনতায় ভুগছি"	"সমকালীন গল্প"	"1st Published,  2015"	"1001773"	"100084"	"160"	"26"	"Bangladesh"	"Bangla"		"9789849104551"	"80"	"11214"	"4.58"	"28"
"10003823"	"দ্য লাস্ট লিফ"	"অনুবাদ: রহস্য, গোয়েন্দা, ভৌতিক ও থ্রিলার"	"1st Published, 2015"	"1001774"	"100084"	"187"	"12"	"Bangladesh"	"Bangla"		"9789849104582"	"96"	"9907"	"5"	"1"
"10007521"	"দূর বাগানের সাহেব"	"সমকালীন উপন্যাস"	"1st Published, 2017"	"1001774"	"100084"	"160"	"12"	"Bangladesh"	"Bangla"		"9789849239154"	"78"	"5948"	"5"	"1"
"10003824"	"শতরূপে ভালোবাসা"	"বাংলা কবিতা"	"1st, 2015"	"1001775"	"100084"	"215"	"15"	"Bangladesh"	"Bangla"		"9789849104407"	"112"	"9017"	"5"	"1"
"10003861"	"স্ট্রাইকার"	"রহস্য ও গোয়েন্দা উপন্যাস"	"1st, 2015"	"1001790"	"100084"	"220"	"15"	"Bangladesh"	"Bangla"		"9789849104032"	"112"	"3765"	"5"	"2"
"10003862"	"প্রবেশ নিষেধ"	"ভৌতিক"	"1st, 2015"	"1001790"	"100084"	"160"	"12"	"Bangladesh"	"Bangla"		"9789849104001"	"80"	"9880"	"5"	"1"
"10003894"	"তোরসা"	"সমকালীন উপন্যাস"	"1st Edition"	"1001803"	"100084"	"190"	"12"	"Bangladesh"	"Bangla"		"9789849104568"	"96"	"8033"	"4.57"	"16"
"10003932"	"অনুধাবনের মতো কিছু"	"সমকালীন উপন্যাস"	"1st, 2015"	"1001817"	"100084"	"250"	"15"	"Bangladesh"	"Bangla"		"9789849104544"	"128"	"6785"	"5"	"1"
"10003933"	"কথার কথা"	"সমকালীন প্রবন্ধ"	"1st Published, 2015"	"1001818"	"100084"	"400"	"15"	"Bangladesh"	"Bangla"		"9789849104209"	"208"	"7817"	"5"	"1"
"10003934"	"সলিড পাঞ্চ"	"ব্যঙ্গ ও রম্যরচনা"	"1st, 2015"	"1001819"	"100084"	"190"	"12"	"Bangladesh"	"Bangla"		"9789849104438"	"96"	"2490"	"5"	"2"
"10003935"	"শিশিরবিন্দু"	"সমকালীন গল্প"	"1st, 2015"	"1001820"	"100084"	"160"	"34"	"Bangladesh"	"Bangla"		"9789849104223"	"80"	"8932"	"5"	"2"
"10004030"	"গণতান্ত্রিক গণ্ডার"	"ব্যঙ্গ ও রম্যরচনা"	"1st Published, 2015"	"1001873"	"100084"	"175"	"12"	"Bangladesh"	"Bangla"		"9789849104285"	"96"	"7392"	"5"	"1"
"10007770"	"দুঃখবাড়ি"	"সমকালীন উপন্যাস"	"1st Published, 2017"	"1001873"	"100084"	"170"	"12"	"Bangladesh"	"Bangla"		"9789849239291"	"88"	"5177"	"5"	"1"
"10004168"	"টানবাজারের শেষ ছেলেটা"	"সমকালীন গল্প"	"1st, 2015"	"1001952"	"100084"	"250"	"15"	"Bangladesh"	"Bangla"		"9789849104278"	"127"	"6330"	"5"	"1"
"10004299"	"বিখ্যাতদের রঙ্গমঞ্চ"	"ব্যঙ্গ ও রম্যরচনা"	"1st, 2015"	"1002020"	"100084"	"175"	"12"	"Bangladesh"	"Bangla"		"9789849150046"	"96"	"6525"	"5"	"1"
"10007848"	"ঝর্ণার জলের কারাগার"	"বাংলা কবিতা"	"1st Published, 2017"	"1002311"	"100084"	"160"	"12"	"Bangladesh"	"Bangla"		"9789849239307"	"80"	"8174"	"5"	"1"
"10008070"	"রোদন ভরা এ বসন্ত"	"সমকালীন উপন্যাস"	"1st Published, 2017"	"1002316"	"100084"	"180"	"12"	"Bangladesh"	"Bangla"		"9789849239383"	"96"	"6849"	"5"	"1"
"10008085"	"ডিএনএ টেস্ট"	"সমকালীন গল্প"	"1st Published , 2017"	"1002316"	"100084"	"220"	"15"	"Bangladesh"	"Bangla"		"9789849230151"	"144"	"2500"	"5"	"1"
"10007522"	"রহস্য গল্প সংকলন : একজন সাইকো"	"রহস্য ও গোয়েন্দা"	"1st Published, 2017"	"1002669"	"100084"	"160"	"12"	"Bangladesh"	"Bangla"		"9789849239147"	"78"	"8395"	"5"	"1"
"10008992"	"লিসার অসুখ"	"ভৌতিক"	"1st Published, 2018"	"1002669"	"100084"	"180"	"26"	"Bangladesh"	"Bangla"		"9789849239185"	"80"	"2628"	"4"	"1"
"10003201"	"আদিবাসীর বিবর্ণ আলাপ"	"গল্প সমগ্র/সংকলন"	"1st Published, 2014"	"1001485"	"100005"	"200"	"12"	"Bangladesh"	"Bangla"		"97898490063391"	"112"	"2574"	"5"	"1"
"10003213"	"কুরআনের ছায়াতলে"	"কুরআন বিষয়ক আলোচনা"	"1st Published, 2014"	"1001491"	"100005"	"480"	"15"	"Bangladesh"	"Bangla"		"9789849081456"	"256"	"5918"	"5"	"2"
"10003241"	"সফর মাঝির পালা ও বাউল করিম সান্নিধ্য"	"লোক সংগীত"	"1st Published, 2014"	"1001496"	"100005"	"150"	"12"	"Bangladesh"	"Bangla"		"9789849081401"	"80"	"4493"	"5"	"1"
"10007582"	"গল্পগুচ্ছ প্রভাব ও সংযোগ"	"সাহিত্য ও সাহিত্যিক"	"Revised Edition , 2017"	"1001498"	"100005"	"300"	"15"	"Bangladesh"	"Bangla"		"9789849238102"	"223"	"4954"	"5"	"1"
"10003248"	"কাকন ফকিরের গান"	"লোক সংগীত"	"1st, 2014"	"1001499"	"100005"	"300"	"15"	"Bangladesh"	"Bangla"		"9789849063391"	"160"	"6581"	"5"	"1"
"10003251"	"আমপারা : ছন্দে ছন্দে অমিয় ধারা"	"ইসলামি সাহিত্য"	"2nd Edition, 2017"	"1001501"	"100005"	"180"	"12"	"Bangladesh"	"Bangla"		"9789849086444"	"104"	"4253"	"5"	"1"
"10003650"	"রিফাত ও তার বন্ধুরা"	"শিশু-কিশোর উপন্যাস"	"1st Published, 2015"	"1001706"	"100005"	"180"	"12"	"Bangladesh"	"Bangla"		"9789849086635"	"95"	"1862"	"5"	"1"
"10003651"	"স্মৃতির ধ্বনি"	"বিবিধ প্রবন্ধ"	"1st, 2014"	"1001707"	"100005"	"270"	"15"	"Bangladesh"	"Bangla"		"9789849086659"	"144"	"6893"	"5"	"1"
"10005994"	"তারানা"	"সমকালীন উপন্যাস"	"1st Published, 2016"	"1001752"	"100005"	"150"	"12"	"Bangladesh"	"Bangla"		"9789849165767"	"80"	"6494"	"5"	"1"
"10003990"	"গীতি সমগ্র"	"লোক সংগীত"	"1st, 2015"	"1001852"	"100005"	"850"	"15"	"Bangladesh"	"Bangla"		"9789849135357"	"464"	"5748"	"5"	"1"
"10004031"	"চোখের তারায় সমুদ্র"	"বাংলা কবিতা"	"1st, 2015"	"1001874"	"100005"	"180"	"12"	"Bangladesh"	"Bangla"		"9789849149415"	"96"	"7540"	"5"	"1"
"10004033"	"তারপরও শাদা মেঘ ভালোবাসি"	"বাংলা কবিতা"	"1st Published, 2015"	"1001876"	"100005"	"150"	"12"	"Bangladesh"	"Bangla"		"9789849035234"	"80"	"5634"	"5"	"1"
"10004120"	"শহরের শেষবাড়ি"	"বাংলা কবিতা"	"1st Published, 2015"	"1001930"	"100005"	"120"	"12"	"Bangladesh"	"Bangla"		"9789849135371"	"64"	"2893"	"5"	"1"
"10006154"	"দূরের নীলা কাছের নীলিমা"	"সমকালীন উপন্যাস"	"1st Published, 2016"	"1001966"	"100005"	"180"	"12"	"Bangladesh"	"Bangla"		"9789849165927"	"96"	"5562"	"5"	"1"
"10004347"	"নির্বাচিত নোয়াখালীর আঞ্চলিক গান"	"সংগীত সংগ্রহ"	"1st Published, 2015"	"1002045"	"100005"	"480"	"15"	"Bangladesh"	"Bangla"		"9789849149439"	"255"	"4246"	"5"	"1"
"10004348"	"গল্পসমগ্র -১"	"গল্প সমগ্র"	"1st, 2015"	"1002046"	"100005"	"1000"	"15"	"Bangladesh"	"Bangla"		"9789849149439"	"640"	"1576"	"5"	"1"
"10007583"	"পরবাসের রঙিন মানুষ"	"নানাদেশ ও ভ্রমণ"	"1st Published, 2017"	"1002132"	"100005"	"270"	"15"	"Bangladesh"	"Bangla"		"9789849237952"	"159"	"7436"	"5"	"1"
"10007585"	"গজারিয়ার ইতিহাস ও ঐতিহ্য"	"বাংলাদেশের জেলা ও অঞ্চল ভিত্তিক ইতিহাস"	"1st Published, 2017"	"1002787"	"100005"	"500"	"15"	"Bangladesh"	"Bangla"		"9789849238171"	"296"	"4758"	"5"	"1"
"10005959"	"চালাক হওয়ার পয়লা কেতাব"	"বিবিধ প্রবন্ধ"	"1st Published, 2015"	"1002847"	"100005"	"200"	"12"	"Bangladesh"	"Bangla"		"9789849165651"	"144"	"4060"	"5"	"1"
"10005985"	"ব্যস্ততা মুঠোফোনে"	"বাংলা কবিতা"	"1st Published, 2016"	"1002858"	"100005"	"200"	"12"	"Bangladesh"	"Bangla"		"9789849165699"	"64"	"9416"	"5"	"1"
"10005987"	"দুর্গম পথের যাত্রী"	"বাংলা কবিতা"	"1st Published, 2016"	"1002859"	"100005"	"120"	"12"	"Bangladesh"	"Bangla"		"9789849165835"	"64"	"6256"	"5"	"1"
"10005991"	"উড়ে চলার বিদ্যে"	"বাংলা কবিতা"	"1st Published, 2016"	"1002860"	"100005"	"120"	"12"	"Bangladesh"	"Bangla"		"9789849165859"	"64"	"2318"	"5"	"1"
"10005996"	"গল্পের ভাঁজে বিদীর্ণ হৃদয়"	"সমকালীন গল্প"	"1st Published, 2016"	"1002863"	"100005"	"180"	"12"	"Bangladesh"	"Bangla"		"9789849165750"	"96"	"8748"	"5"	"1"
"10005997"	"শহীদ নূর হোসেন এক জীবন্ত পোস্টার"	"ঐতিহাসিক ব্যক্তিত্ব"	"1st Published, 2015"	"1002864"	"100005"	"120"	"12"	"Bangladesh"	"Bangla"		"9789849165682"	"64"	"5430"	"5"	"1"
"10006153"	"কবিতায় মুক্তিযুদ্ধ"	"মুক্তিযুদ্ধের ছড়া-কবিতা"	"1st Published, 2016"	"1002947"	"100005"	"160"	"12"	"Bangladesh"	"Bangla"		"9789849165842"	"88"	"3422"	"5"	"1"
"10006257"	"সফল রাজনীতিক এবং প্রধানমন্ত্রী শেখ হাসিনা"	"রাজনৈতিক ব্যক্তিত্ব"	"1st Published, 2016"	"1002947"	"100005"	"160"	"12"	"Bangladesh"	"Bangla"		"97898491657"	"87"	"5764"	"5"	"2"
"10006155"	"অগ্নিস্নানের পাণ্ডুলিপি"	"সমকালীন উপন্যাস"	"1st Published, 2016"	"1002948"	"100005"	"130"	"12"	"Bangladesh"	"Bangla"		"9789849165897"	"63"	"9721"	"5"	"1"
"10006156"	"ধোঁয়াটে পাহাড়ের স্বপ্নরাজ্যে"	"নানাদেশ ও ভ্রমণ"	"1st Published, 2016"	"1002948"	"100005"	"130"	"12"	"Bangladesh"	"Bangla"		"9789849165880"	"72"	"3935"	"5"	"1"
"10007586"	"নির্বাচিত গল্প"	"গল্প সমগ্র/সংকলন"	"1st Published, 2017"	"1002948"	"100005"	"270"	"15"	"Bangladesh"	"Bangla"		"9789849238133"	"160"	"6822"	"5"	"1"
"10006157"	"উজ্জ্বল বর্ণে অক্ষরের চাষ"	"বাংলা কবিতা"	"1st Published, 2016"	"1002949"	"100005"	"150"	"12"	"Bangladesh"	"Bangla"		"9789849165903"	"80"	"1879"	"5"	"1"
"10007579"	"পশ্চিমবঙ্গের বাউল"	"সাহিত্যিক, কবি ও সংগীত ব্যক্তিত্ব"	"1st Published, 2017"	"1003553"	"100005"	"450"	"15"	"Bangladesh"	"Bangla"		"9789849238096"	"271"	"2297"	"5"	"1"
"10007580"	"গল্পসমগ্র"	"গল্প সমগ্র"	"1st Published, 2017"	"1003554"	"100005"	"1000"	"15"	"Bangladesh"	"Bangla"		"9789849238058"	"624"	"6231"	"5"	"1"
"10007584"	"সত্তর বৎসর"	"বিবিধ প্রবন্ধ"	"1st Published, 2017"	"1003555"	"100005"	"325"	"15"	"Bangladesh"	"Bangla"		"9789849237990"	"200"	"3571"	"5"	"1"
"10007587"	"সাঁঝের ভোগ"	"শিশু-কিশোর গল্প"	"1st Published, 2017"	"1003556"	"100005"	"120"	"12"	"Bangladesh"	"Bangla"		"9789849237979"	"79"	"1682"	"5"	"1"
"10007589"	"উচ্চ জীবন"	"আত্ম-উন্নয়ন ও মেডিটেশন"	"1st Published, 2017"	"1003557"	"100005"	"130"	"12"	"Bangladesh"	"Bangla"		"9789849238041"	"95"	"5014"	"5"	"1"
"10007590"	"উন্নত জীবন"	"আত্ম-উন্নয়ন ও মেডিটেশন"	"1st Published, 2017"	"1003557"	"100005"	"125"	"12"	"Bangladesh"	"Bangla"		"9789849238034"	"79"	"5918"	"5"	"1"
"10008249"	"বাঙালির ইতিহাস চর্চার ধারা (১৯০১-১৯৫০)"	"ইতিহাস ও ঐতিহ্য: গবেষণা ও প্রবন্ধ"	"1st Published, 2017"	"1003844"	"100005"	"550"	"15"	"Bangladesh"	"Bangla"		"9789849238164"	"415"	"8299"	"5"	"1"
"10000585"	"আন্তর্জাতিক রাজনৈতিক বিরোধ"	"রাজনৈতিক সমালোচনা ও কলাম সংকলন"	"1st Published, 2004"	"1000091"	"100048"	"300"	"15"	"Bangladesh"	"Bangla"		"9848425462"	"384"	"9538"	"5"	"2"
"10000623"	"বিজ্ঞান প্রজেক্ট"	"বিজ্ঞান প্রজেক্ট"	"1st Published, 2015"	"1000246"	"100048"	"150"	"12"	"Bangladesh"	"Bangla"		"9848425284"	"134"	"9501"	"5"	"3"
"10000662"	"প্রতিপত্তি ও বন্ধুলাভ"	"অনুবাদ: আত্ম-উন্নয়ন ও মেডিটেশন"	"1st Published, 2015"	"1000257"	"100048"	"125"	"12"	"Bangladesh"	"Bangla"		"9847016500107"	"124"	"7500"	"5"	"1"
"10006194"	"সোনালি দিনগুলি"	"রাজনৈতিক ব্যক্তিত্ব"	"1st Published, 2016"	"1000095"	"100363"	"600"	"15"	"Bangladesh"	"Bangla"		"9789849213253"	"236"	"1087"	"5"	"2"
"10007291"	"স্মৃতিময় কর্মজীবন"	"পেশাগত স্মৃতিচারণ ও অভিজ্ঞতা"	"1st Published, 2017"	"1000095"	"100363"	"600"	"15"	"Bangladesh"	"Bangla"		"9789849286608"	"176"	"2568"	"5"	"3"
"10004650"	"আত্মপরিচয় ভাষা আন্দোলন স্বাধীনতা"	"ভাষা বিষয়ক গবেষণা, প্রবন্ধ ও সমালোচনা"	"1st, 2015"	"1000097"	"100363"	"300"	"15"	"Bangladesh"	"Bangla"		"9789849135906"	"250"	"4773"	"5"	"1"
"10005984"	"আমার বাংলাদেশ : প্রাচীন যুগ"	"প্রত্নতাত্তিক ইতিহাস"	"1st Published, 2016"	"1001022"	"100363"	"400"	"15"	"Bangladesh"	"Bangla"		"9789849213215"	"60"	"3339"	"5"	"1"
"10006187"	"আমার বাংলাদেশ : মধ্য যুগ"	"প্রাচীন বাংলার ইতিহাস"	"1st Published, 2016"	"1001022"	"100363"	"400"	"15"	"Bangladesh"	"Bangla"		"9789849213222"	"91"	"4832"	"5"	"1"
"10006554"	"আমার বাংলাদেশ: আধুনিক যুগ"	"বাংলাদেশ বিষয়ক গবেষণা, প্রবন্ধ ও পরিসংখ্যান"	"1st Published, 2016"	"1001022"	"100363"	"400"	"15"	"Bangladesh"	"Bangla"		"9789849213239"	"88"	"6682"	"5"	"1"
"10004355"	"এই পরিটা ওই পরিটা"	"ছড়া"	"1st, 2015"	"1001437"	"100363"	"300"	"15"	"Bangladesh"	"Bangla"		"9789849135883"	"56"	"4735"	"5"	"1"
"10004354"	"তেপান্তরের সবুজ বনে"	"শিশু-কিশোর গল্প"	"1st, 2015"	"1002049"	"100363"	"300"	"15"	"Bangladesh"	"Bangla"		"9789849135845"	"68"	"8701"	"5"	"1"
"10004368"	"ছেঁড়া মানচিত্র এবং টোরাটেপের গুহা"	"সায়েন্স ফিকশন"	"1st, 2015"	"1002059"	"100363"	"300"	"15"	"Bangladesh"	"Bangla"		"9789849135876"	"75"	"7081"	"5"	"2"
"10007022"	"শুভসকাল"	"বাংলা কবিতা"	"1st Published, 2016"	"1002396"	"100363"	"200"	"12"	"Bangladesh"	"Bangla"		"9789849229087"	"78"	"9046"	"5"	"1"
"10000357"	"বাংলা একাডেমী বাংলাদেশের আঞ্চলিক ভাষার অভিধান"	"বিষয় ভিত্তিক অভিধান"	"4th, 2000"	"1000102"	"100031"	"400"	"15"	"Bangladesh"	"Bangla"		"9840747533"	"1058"	"4257"	"4.5"	"2"
"10000452"	"তারাশঙ্করের বন্দ্যোপাধ্যায়ের ছোটগল্পে নিম্নবর্গের মানুষ"	"সাহিত্য ও সাহিত্যিক"	"1st Published, 2009"	"1000154"	"100031"	"250"	"15"	"Bangladesh"	"Bangla"		"9840747312"	"536"	"7660"	"5"	"1"
"10001661"	"কোরানসূত্র"	"কুরআন বিষয়ক আলোচনা"	"6th Reprinted, 2015"	"1000182"	"100031"	"350"	"15"	"Bangladesh"	"Bangla"		"9840754297"	"683"	"4695"	"5"	"1"
"10001660"	"গঙ্গাঋদ্ধি থেকে বাংলাদেশে"	"ইতিহাস"	"Edition, 2008"	"1000240"	"100031"	"260"	"15"	"Bangladesh"	"Bangla"		"9840754793"	"327"	"2147"	"5"	"1"
"10002518"	"নজরুল ইসলাম : কালজ ও কালোত্তর"	"সাহিত্যিক, কবি ও সংগীত ব্যক্তিত্ব"	"2nd, 2008"	"1000248"	"100031"	"125"	"12"	"Bangladesh"	"Bangla"		"9840747274"	"146"	"9087"	"5"	"1"
"10007135"	"অতুলপ্রসাদের গান"	"সংগীত সংগ্রহ"	"1st Published, 2016"	"1000300"	"100031"	"170"	"12"	"Bangladesh"	"Bangla"		"9840755501"	"112"	"3515"	"5"	"1"
"10002500"	"উপমহাদেশের দাঙ্গার গল্প"	"ঐতিহাসিক ব্যক্তিত্ব, পর্যবেক্ষণ ও ঘটনা"	"1st Published, 2012"	"1000365"	"100031"	"125"	"12"	"Bangladesh"	"Bangla"		"9840750054"	"143"	"4276"	"4.67"	"3"
"10001675"	"গণমাধ্যম পরিবীক্ষণের সহজ পুস্তুক"	"গণমাধ্যম ও সাংবাদিকতা"	"1st Edition, 2008"	"1000408"	"100031"	"120"	"12"	"Bangladesh"	"Bangla"		"9840747121"	"143"	"1735"	"5"	"2"
"10002527"	"পাহাড় চূড়ার হাতছানি (কেওক্রাডং থেকে এভারেস্ট)"	"নানাদেশ ও ভ্রমণ"	"1st, 2012"	"1000428"	"100031"	"540"	"15"	"Bangladesh"	"Bangla"		"9840749986"	"440"	"4134"	"4.75"	"4"
"10007137"	"অস্ট্রেলিয়ার আদিবাসীদের উপকথা"	"অনুবাদ: রূপকথা, উপকথা, লোককাহিনী"	"1st Published, 2015"	"1000760"	"100031"	"300"	"15"	"Bangladesh"	"Bangla"		"9840759548"	"56"	"7531"	"5"	"1"
"10001666"	"জীবনবীমা পরিচয়"	"ব্যাংকিং ও ফিনান্স"	"2nd published, 1998"	"1000773"	"100031"	"110"	"12"	"Bangladesh"	"Bangla"		"9840737735X"	"296"	"9043"	"5"	"1"
"10001747"	"সুভাষ বসুর রণনীতি ও কুটনীতি"	"ঐতিহাসিক ব্যক্তিত্ব, পর্যবেক্ষণ ও ঘটনা"	"1st, 2012"	"1000805"	"100031"	"130"	"12"	"Bangladesh"	"Bangla"		"9840746146"	"189"	"6456"	"5"	"3"
"10001757"	"বাংলাদেশে কোয়ারেন্টাইন, জুনোটিক রোগ ও বালাই ব্যবস্থাপনা নীতি"	"কৃষি বিষয়ক প্রবন্ধ ও বিবিধ"	"1st Published, 2008"	"1000810"	"100031"	"140"	"12"	"Bangladesh"	"Bangla"		"9840746677"	"168"	"9457"	"5"	"1"
"10001761"	"ফলিত পশু চিকিৎসাবিজ্ঞান ১ম খণ্ড"	"ভেটেরিনারি অ্যান্ড অ্যানিম্যাল হাজবেন্ড্রি"	"1st Published, 2007"	"1000814"	"100031"	"340"	"15"	"Bangladesh"	"Bangla"		"9840745921"	"664"	"7709"	"5"	"1"
