"AUTHOR_ID"	"AUTHOR_NAME"	"AUTHOR_SUMMARY"
"1015555"	"শঙ্করী মুখোপাধ্যায়"	
"1015556"	"ফেরদৌস আহমদ কোরেশী"	
"1015557"	"তাইফুর রহমান"	
"1015558"	"ফজলুল কবিরী"	
"1015559"	"মুহম্মদ আবদুল খালেক"	
"1015560"	"শিপ্রা খন্দকার"	
"1015561"	"সাফায়াৎ হোসেন"	
"1015562"	"রিপনচন্দ্র মল্লিক"	
"1015563"	"এস. এম. জুলফিকার আলী"	
"1015564"	"কৈলাশ পতি রায়"	
"1015565"	"শাহিব মাহমুদ"	
"1015566"	"অনিক হালদার"	
"1015567"	"মিজানুর রহমান শামীম"	
"1015568"	"মো. হামিদুল ইসলাম মন্ডল"	
"1015569"	"রাহাত মুস্তাফিজ"	
"1015570"	"মাসুদ হোসাইন"	
"1015571"	"লিপন শূন্যাল"	
"1015572"	"কোর আয়েশা বেগম মুন্নী"	
"1015573"	"অনুরাধা সরকার"	
"1015574"	"আরতি প্রভা বণিক"	
"1015575"	"অঞ্জলী রানী দেবী"	
"1015576"	"ফারুক আহমেদ সূর্য"	
"1015577"	"ডা. হাসান মাহমুদ"	
"1015578"	"রাজু রহমান দুলু"	
"1015579"	"আনিছুর রহমান"	
"1015580"	"রমজান আলী মামুন"	
"1015581"	"আমিনুর রশীদ কাদেরী"	
"1015582"	"মোয়াজ্জেমুল হক"	
"1015583"	"জন রাসেল"	
"1015584"	"কমলা কান্ত বর্মন"	
"1015585"	"ড. শামীম আরা"	
"1015586"	"তানজীম রহমান"	
"1015587"	"হিজবুর জীবন"	
"1015588"	"সৌমিত জয়দ্বীপ"	
"1015589"	"শাকির এলাহী"	
"1015590"	"মীর ফজলুল হক"	
"1015591"	"শাহীনা কবির"	
"1015592"	"নাজনীন নূর"	
"1015593"	"আবদুল মান্নান সিকদার"	
"1015594"	"মোঃ কামাল উদ্দিন"	
"1015595"	"নাজিমুদ্দীন শ্যামল"	
"1015596"	"মেহেরুন নেসা রশিদ"	
"1015597"	"রোকশানা আনোয়ার"	
"1015598"	"সালাম রেজা"	
"1015599"	"মো. সাইফুল ইসলাম আলিম"	
"1015600"	"রাশিদ আহমেদ নিসর্গ"	
"1015601"	"বিপ্লব দত্ত"	
"1015602"	"জি. কে. নবী"	
"1015603"	"এরশাদ উল্লাহ"	
"1015604"	"বাদল বড়ুয়া"	
"1015605"	"আবুল কালাম বেলাল"	
"1015606"	"জাহানারা মাহবুব"	
"1015607"	"সালাহ উদ্দিন শুভ্র"	
"1015608"	"এস.এম মোখলেসুর রহমান"	
"1015609"	"ডাঃ গৌতম দাশগুপ্ত"	
"1015610"	"মোঃ আবদুল মালেক"	
"1015611"	"মুহম্মদ নুরুল আবসার"	
"1015612"	"এজাজ কবির"	
"1015613"	"মোঃ আশ্রাফুল করিম"	
"1015614"	"তৃষ্ণা তালুকদার"	
"1015615"	"নীহার রঞ্জন গুপ্ত"	
"1015616"	"প্রদীপ বিশ্বাস রাতুল"	
"1015617"	"ভূঁইয়া মোহাম্মদ মিজানুর রহমান"	
"1015618"	"মোঃ সোহরাওয়ার্দী হোসেন তালুকদার"	
"1015619"	"শামীম আল মামুন"	
"1015620"	"সুচিত্রা ধর"	
"1015621"	"ফারহিম ভীনা"	
"1015622"	"শাহজাদী ইয়াসমিন খান"	
"1015514"	"আহমেদ বাসার"	
"1015623"	"বি. এম. বাতেন সিদ্দিকী"	
"1015624"	"আপেল মাহ্‌মুদ"	
"1015625"	"জাকওয়ান হুসাইন"	
"1015626"	"এস. এম. রুহুল আমীন"	
"1015627"	"মৃন্ময়ি রায়"	
"1015628"	"কণা চৌধুরী"	
"1015629"	"খায়রুল আলম আবু"	
"1015630"	"গাজী মিজান"	
"1015631"	"সরকার নজরুল ইসলাম"	
"1015632"	"শাহজাহান সরকার"	
"1015633"	"মাসুদ রানা আকন্দ"	
"1015634"	"বনজা"	
"1015635"	"কাঞ্চন কুমার"	
"1015636"	"রোজ লিমা গমেজ"	
"1015637"	"কাজী হায়াৎ"	
"1015638"	"মুহাম্মদ সায়েদুল আরেফিন"	
"1015639"	"অপু রোজারিও"	
"1015640"	"ডা. মনোজ দাশ"	
"1015641"	"ফারজানা করিম"	
"1015642"	"আমিনুল ইসলাম বাদশা"	
"1015643"	"মোস্তাক খান"	
"1015644"	"মোঃ সবুর খান"	
"1015645"	"ইয়েন চ্যাং-লিন"	
"1015646"	"উৎস পাবলিশার্স"	
"1015647"	"তামান্না আনওয়ার"	
"1015648"	"বাশার মাহমুদ"	
"1015649"	"খালেদ সালাহউদ্দিন"	
"1015650"	"তিহাম আহনাফ নাওয়াব"	
"1015651"	"মিতালী মুখার্জী"	
"1015653"	"ম মাফিউল আজম"	
"1015654"	"আতিক মোরশেদ"	
"1015655"	"মোহাম্মদ শাহাদাত হোসেন"	
"1015656"	"সুজাউদ্দৌলা"	
"1015657"	"শাহিন লতিফ"	
"1015658"	"নির্ঝর নৈঃশব্দ্য"	
"1015659"	"পিকে সেলিম"	
"1015660"	"শেখ আদনান ফাহাদ"	
"1015661"	"ঐক্য প্রকাশনী"	
"1015662"	"কমল কলি হোসেন"	
"1015663"	"তারাপদ সরকার"	
"1015664"	"এম. এম. সায়েম সাকিব (অয়ন)"	
"1015665"	"অমল রজক"	
"1015666"	"রেজা করিম খান"	
"1015667"	"সাদিকা রুমন"	
"1015668"	"সেলিনা বেগম"	
"1015669"	"শাহীন রহমান"	
"1015670"	"ইঞ্জিনিয়ার মোঃ আবদুল হান্নান শামীম"	
"1015671"	"ফারুক যোশী"	
"1015672"	"এম এ মতিন"	
"1015673"	"কমরেড শাহাদাত হোসেন"	
"1015674"	"প্রণতি চক্রবর্ত্তী"	
"1015675"	"উৎপল সাহা"	
"1015676"	"শরৎ চৌধুরী"	
"1015677"	"রুদ্র আমিন"	
"1015678"	"মুজাহিদুল ইসলাম সেলিম"	
"1015679"	"ডা. রফিকুল হাসান"	
"1015680"	"জসীমউদ্দীন মন্ডল"	
"1015681"	"মনজুরুল আহসান খান"	
"1015682"	"জাকির মজুমদার"	
"1015683"	"কাজী এনামুল হক"	
"1015684"	"তোফায়েল আহমেদ"	
"1015685"	"সজিব হোসেন বিলাত"	
"1015686"	"দিব্যেন্দু দ্বীপ"	
"1015687"	"নীল বজ্রকান্ত"	
"1015688"	"মেহেরুননিসা সিমি"	
"1015689"	"ইয়াং জ্ঞান ম্রো"	
"1015690"	"মাননা মেহেদি"	
"1015691"	"মোহাম্মদ সাইফুল ইসলাম"	
"1015692"	"রেজাউদ্দিন চৌধুরী"	
"1015693"	"খায়রুন নেসা রিমি"	
"1015694"	"অজয় দাশগুপ্ত"	
"1015695"	"রহমান তৌহিদ"	
"1015696"	"তাসমিয়া তাবাসছুম ফারা"	
"1015697"	"শফিক মাহমুদ"	
"1015698"	"নাজনীন কামাল"	
"1015699"	"আসমা মতিন"	
"1015700"	"সুলতানা সাঈদ বেগম"	
"1015701"	"লাভলী চৌধুরী"	
"1015702"	"জাহিদুল ইসলাম চৌধুরী"	
"1015703"	"নূরীয়া পারভীন"	
"1015704"	"সৈয়দ রিয়াজুল হক"	
"1015705"	"অলকা দেবী শিলা"	
"1015706"	"মাহবুবুল আলম মাসুদ"	
"1015707"	"জব্বার আল নাঈম"	
"1015708"	"ডা. মোঃ জাফর আহমেদ"	
"1015709"	"জয়শ্রী সরকার"	
"1015710"	"এস এম ফজলুল  হক"	
"1015711"	"মোঃ আলী কবির হায়দার"	
"1015712"	"পোপ ফ্রান্সিস"	
"1015713"	"শংকর প্রসাদ দে"	
"1015714"	"অধ্যাপক ডা. মো. আবদুর রহিম"	
"1015715"	"মোহাম্মদ শাহীন আলম খাঁন"	
"1015716"	"রিপা আক্তার"	
"1015717"	"শিশির আহমেদ খান"	
"1015718"	"মিজানুর রহমান আফরোজ"	
"1015719"	"মোহাম্মদ লতিফুর রহমান"	
"1015720"	"ডাঃ সাইমন চৌধুরী"	
"1015721"	"বিক্রমাদিত্য (বিডি)"	
"1015722"	"রকিব"	
"1015723"	"আজম জহিরুল ইসলাম"	
"1015724"	"মুজাহীদুল ইসলাম নাজিম"	
"1015725"	"ড. মো. জসিম উদ্দিন শেখ"	
"1015726"	"নাহিদ বন্যা"	
"1015727"	"সুলতানা ইসলাম"	
"1015728"	"মাহমুদা আমিন মায়া"	
"1015729"	"হোসাইন মোহাম্মদ সায়েম"	
"1015730"	"শরফুদ্দিন আহমেদ শরীফ"	
"1015731"	"ফরহাদ হোসাঈন পলাশ"	
"1015732"	"মরতুজা কানিজ"	
"1015733"	"এ এন এম বাশিরুল হক"	
"1015734"	"মীর নিজাম আহমেদ"	
"1015735"	"নুসরাত সেবিন সানজানা"	
"1015736"	"এসএম জহিরুল ইসলাম"	
"1015737"	"মোঃ আবদুস সামাদ"	
"1015738"	"কে এম রফিকুল কাদের"	
"1015739"	"ফাহিমা ফিরোজ"	
"1015740"	"সুকান্ত পার্থিব"	
"1015741"	"আবু ইশতিয়াক"	
"1015742"	"রশীদ নিউটন"	
"1015743"	"ফালগুনী তানিয়া"	
"1015744"	"মোহাম্মদ শাহাজাহান"	
"1015745"	"জাকিয়া জেসমিন যুথী"	
"1015746"	"কায়কোবাদ মিলন"	
"1015747"	"মোখলেসুর রহমান তোতা"	
"1015748"	"মোঃ চেরাগ আলী"	
"1015749"	"জোহরা আক্তার রুবী"	
"1015750"	"শেখ লুবনা আক্তার"	
"1015751"	"বকুল আকতার দরিয়া"	
"1015752"	"ফাহিম ফয়সাল"	
"1015753"	"শামীমা সুমী"	
"1015754"	"মোঃ ফখরুল কবির"	
"1015755"	"রফিক আখন্দ"	
"1015756"	"শুভ দাস"	
"1015757"	"মঞ্জুরুল হক মঞ্জুর"	
"1015758"	"ভাগ্যধন বডুয়া"	
"1015759"	"সুমেহরা তারেক"	
"1015760"	"বিচারপতি হাবিবুর রহমান খান"	
"1015761"	"ডক্টর মুহাম্মদ মসিহুর রহমান"	
"1015762"	"শাহেদা খন্দকার"	
"1015763"	"বাহার উদ্দিন খেলন"	
"1015764"	"রফিকুর রহমান হিরো"	
"1015765"	"শামিম আরা স্মৃতি"	
"1015766"	"মোহাম্মদ আবু হানিফা"	
"1015767"	"এ কে এম সাইফুল আজম"	
"1015768"	"সমর কৃষ্ণ লিটু"	
"1015769"	"আশরাফ আজিজ"	
"1015770"	"বাংলাদেশ কবি পরিষদ"	
"1015771"	"আতিক মনসুর"	
"1015772"	"চন্দ্রশিলা"	
"1015773"	"বখতিয়ার করিম"	
"1015774"	"বাসু মৈত্র"	
"1015775"	"রাশিদা ইসলাম"	
"1015776"	"জয়নাব শান্তু"	
"1015777"	"মুস্তফা চৌধুরী"	
"1015778"	"আহমেদ ফয়সাল"	
"1015779"	"বেগম বদরুন নেসা আলী"	
"1015780"	"মখদুম আজম মাশরাফী"	
"1015781"	"আমিরুল ইসলাম আসাদ"	
"1015782"	"কাজী তাহমিনা রেবা"	
"1015783"	"আসাদ ভুঁইয়া"	
"1015784"	"মশিউর রহমান নীরব"	
"1015785"	"কাজি আবুল কালাম ইলিয়াস"	
"1015652"	"আবদুল মুকিত খান"	
"1015786"	"মোহাম্মদ আব্দুস সামাদ"	
"1015787"	"ইলিয়াছ কাঞ্চন"	
"1015788"	"আকলিমা খানম ঐশী"	
"1015789"	"বাপ্পি সাহা"	
"1015790"	"আহমদ নাবীল শরফুদ্দীন"	
"1015791"	"মোঃ বাবুল আক্তার"	
"1015792"	"সুনাম চৌধুরী কাশেম"	
"1015793"	"মোঃ জাহাঙ্গীর খান বাঙ্গালী"	
"1015794"	"বশার খান"	
"1015795"	"সৈয়দ আহমেদ"	
"1015796"	"মুমিন সাদ্দাম"	
"1015797"	"আরেফীন সিদ্দিকী"	
"1015798"	"মুহাম্মদ মনিরুল হক"	
"1015799"	"রীতা আলম"	
"1015800"	"গাজী আব্দুর আউয়াল"	
"1015801"	"রেজাউল রেজওয়ান"	
"1015802"	"আবেদাতুল ফাতেমা"	
"1015803"	"ড. হাকিম আরিফ"	
"1015804"	"মু. আনোয়ার হোসেন রনি"	
"1015805"	"আমিনুল ইসলাম সুজন"	
"1015806"	"তাসমিয়াহ্ আফরিন মৌ"	
"1015807"	"সালেহা ইয়াসমীন লাইলী"	
"1015808"	"এস.এম. মোস্তাফিজুর রহমান"	
"1015809"	"মোঃ এনায়েত উল্যা পাটওয়ারী"	
"1015810"	"অরণ্য মাহমুদ"	
"1015811"	"মরিয়ম বেগম কবিতা"	
"1015812"	"হুসনে আরা হিরা"	
"1015813"	"সৈয়দ আব্দুল হালিম"	
"1015814"	"মাহবুব আজীজ"	
"1015815"	"লোপা নাহার"	
"1015816"	"দিলারা আখতার"	
"1015817"	"নীপা চৌধুরী"	
"1015818"	"শাহীন সারোয়ার"	
"1015819"	"ফারহানা ফিরোজ দিপু"	
"1015820"	"আবুবকর সিদ্দিক মিলন"	
"1015821"	"অপিতা সুলতানা"	
"1015822"	"আমিনুল ইসলাম বাচ্চু"	
"1015823"	"মাহতাব উদ্দিন"	
"1015824"	"আবু মাকসুদ"	
"1015825"	"আজিজা খাতুন হক"	
"1015826"	"আহমেদ ফরিদ"	
"1015827"	"সাদিয়া রহমান চৌধুরী"	
"1015828"	"এলাহি বক্‌স"	
"1015829"	"মোঃ নাজমুল আলম"	
"1015830"	"মোঃ আলতাফ হোসেন"	
"1015831"	"সাব্বির আহমেদ সুবীর"	
"1015832"	"নাজনীন ইমাম"	
"1015833"	"দ্য সিসিবি বুক সেন্টার"	
"1015834"	"মামুন হক"	
"1015835"	"হৃদয় আহম্মেদ"	
"1015836"	"বাংলাপ্রকাশ"	
"1015837"	"অধ্যক্ষ হারিস মিজান"	
"1015838"	"কামরুন নাহার পুষ্প"	
"1015839"	"হাসিদা মুন"	
"1015840"	"মোস্তাকুর সন্ধান"	
"1015841"	"অনিমেষ চন্দ্র মন্ডল"	
"1015842"	"জাহৃবী জাইমা"	
"1015843"	"মুনিরা চৌধুরী"	
"1015844"	"রেহানা পারভীন"	
"1015845"	"পংকজ সূত্রধর"	
"1015846"	"মাহবুবা ফারুক"	
"1015847"	"নাজমা আহমেদ পিংকি"	
"1015848"	"হোসেন মজুমদার"	
"1015849"	"নাকিব চৌধুরী"	
"1015850"	"আতাউল করিম"	
"1015851"	"ময়ূর চৌধুরী"	
"1015852"	"আফরোজা বুলবুল"	
"1015853"	"রোমেল রহমান"	
"1015854"	"হাফিজা বেগম"	
"1015855"	"প্রকৌশলী এম. এ. মান্নান"	
"1015856"	"মোঃ তোফাজ্জল হোসেন"	
"1015857"	"নটবর গুপ্ত"	
"1015858"	"হারুকি মুরাকামি"	
"1015859"	"কিশওয়ার ইমদাদ"	
"1015860"	"অনন্য রফিক"	
"1015861"	"নাজিম রেজা"	
"1015862"	"কাজী আহমেদ কামাল"	
"1015863"	"ইমরান খান"	
"1015864"	"অধ্যাপক আব্দুস সালাম"	
"1015865"	"ফরিদুজ্জামান খোকন"	
"1015866"	"মোঃ রাইসুল ইসলাম"	
"1015867"	"মোহাম্মদ আবুবকর"	
"1015868"	"শাহীন রেজা রাসেল"	
"1015869"	"ড. এসএম সারওয়ার মোর্শেদ"	
"1015870"	"সাইফুল আলম"	
"1015871"	"তুহিন খান"	
"1015872"	"আনিসুল ইসলাম তালুকদার"	
"1015873"	"ইভান জি সরদার"	
"1015874"	"মো. হেলাল উদ্দিন"	
"1015875"	"শ্রী জগদীশচন্দ্র নাগ"	
"1015876"	"সৈয়দ আলী উল আমিন"	
"1015877"	"অপূর্ব জুনাইদ"	
"1015878"	"সালমা বিনতে শামছ"	
"1015879"	"কামরুন্নেসা লতা"	
"1015880"	"এহ্‌সান কবির"	
"1015881"	"মহিউদ্দিন মাহি"	
"1015882"	"ড. মুহাম্মদ নূরুল হুদা"	
"1015883"	"মোঃ শহিদুল ইসলাম"	
"1015884"	"তামিম মাহমুদ সিদ্দিক"	
"1015885"	"আপেল আবদুল্লাহ"	
"1015886"	"সজিব মজিদ"	
"1015887"	"উজ্জ্বল সরকার"	
"1015888"	"কাজী সোহেল"	
"1015889"	"জুলফিকার হোসেন তারা"	
"1015890"	"রায়ান নূর"	
"1015891"	"ড. এ এস এম মাসুদুজ্জামান"	
"1015892"	"বনেন্দ্র ফরিদ"	
"1015893"	"সরদার রায়হান"	
"1015894"	"আয়েশা সিদ্দিকা জ্যোৎস্না"	
"1015895"	"নূর মোহাম্মদ তালুকদার"	
"1015896"	"সিরাজ সিকদার"	
"1015897"	"মুজাহিদ চৌধুরী"	
"1015898"	"লিটন আবেদীন"	
"1015899"	"আলী মুহম্মদ লিয়াকত"	
"1015900"	"পরেশচন্দ্র মোদক"	
"1015901"	"সুমন দেবনাথ শ্রাবণ"	
"1015902"	"লিপিকা দাশ"	
"1015903"	"যতন কুমার দেবনাত"	
"1015904"	"মাসুদ লিপন"	
"1015905"	"ফাদার পল পিটার কস্তা"	
"1015906"	"মেসবাহউদ্দিন আহমেদ"	
"1015907"	"মোঃ হারুন অর রশিদ সাগর"	
"1015908"	"শোয়ায়েব মুহামদ"	
"1015909"	"সালমা আইনী"	
"1015910"	"সাঈদ নিজাম আইনস্টাইন"	
"1015911"	"সানজীদ নিশান চৌধুরী"	
"1015912"	"আজিম উল্যাহ হানিফ"	
"1015913"	"অব্যয় অনিন্দ্য"	
"1015914"	"ড. অজিত দাস"	
"1015915"	"বিশ্ব বিশ্বাস"	
"1015916"	"মনোয়ারা সুরুজ মনু"	
"1015917"	"রেণু লুৎফা"	
"1015918"	"ড. তানিয়া হোসেন"	
"1015919"	"শেখর বরণ"	
"1015920"	"বাদল আশরাফ"	
"1015921"	"বাদল সাহা শোভন"	
"1013989"	"দিকদর্শন প্রকাশনী"	
"1013990"	"কালিকারঞ্জন কানুনগো"	
"1013991"	"গৈরিক গাঙ্গুলি"	
"1013992"	"চিন্ময় চক্রবর্তী"	
"1013993"	"চিন্ময় গুহঠাকুরতা"	
"1013994"	"তারাপদ মুখোপাধ্যায়"	
"1013995"	"নলিনীকান্ত সরকার"	
"1013996"	"নাজমুন নাহার লাইজু"	
"1013997"	"বারিদবরণ ঘোষ"	
"1013998"	"চন্দন সেন"	
"1013999"	"জরাসন্ধ"	
"1014000"	"জয়ন্ত দে"	
"1014001"	"তারাদাস বন্দ্যোপাধ্যায়"	
"1014002"	"দীপঙ্কর দাস"	
"1014003"	"ননীগোপাল কর"	
"1014004"	"নিরঞ্জন চক্রবর্তী"	
"1014005"	"পবিত্রকুমার ঘোষ"	
"1014006"	"প্রাণেশ চক্রবর্তী"	
"1014007"	"প্রভাত মুখোপা্ধ্যায়"	
"1014008"	"প্রীতি চট্টোপাধ্যায়"	
"1014009"	"প্রমোদকুমার চট্টোপাধ্যায়"	
"1014010"	"প্রবোধকুমার সান্যাল"	
"1014011"	"বিজিতকুমার দত্ত"	
"1014012"	"রামকুমার মুখোপাধ্যায়"	
"1014013"	"রাঘব বন্দ্যোপাধ্যায়"	
"1014014"	"শাঁওলী মিত্র"	
"1014015"	"ডাঃ বিপ্লব দাশগুপ্ত"	
"1014016"	"ভবানী ঘটক"	
"1014017"	"মোহিত চট্টোপাধ্যায়"	
"1014018"	"স্থবির দাসগুপ্ত"	
"1014019"	"যজ্ঞেশ্বর রায়"	
"1014020"	"রহিত বসু"	
"1014021"	"শচীন্দ্রনাথ বন্দ্যোপাধ্যায়"	
"1014022"	"শেখর বন্দ্যোপাধ্যায়"	
"1014023"	"শৈলজানন্দ মুখোপাধ্যায়"	
"1014024"	"শুভেন্দুকুমার মিত্র"	
"1014025"	"সাত্যকি হালদার"	
"1014026"	"সব্যসাচী চক্রবর্তী"	
"1014027"	"সুমিতেন্দ্রনাথ ঠাকুর"	
"1014028"	"সুমথনাথ ঘোষ"	
"1014029"	"সরোজকুমার রায়চৌধুরী"	
"1014030"	"সর্বেপল্লী রাধাকৃষ্ণণ"	
"1014031"	"স্বামী সহদেবানন্দ"	
"1014032"	"সুনীতিকুমার চট্টোপাধ্যায়"	
"1014033"	"হিতেন নাগ"	
"1014034"	"হোসেনুর রহমান"	
"1014035"	"সুমন কল্যাণ"	
"1014036"	"সফি মন্ডল"	
"1014037"	"ওয়াসেক আলী"	
"1014038"	"শাহ জালাল"	
"1014039"	"সৈয়দ লুৎফর রহমান (শৈলুর)"	
"1014040"	"ডঃ শাহ আলম"	
"1014041"	"মোহাম্মদ আব্দুল খালিদ"	
"1014042"	"আব্দুস সাইয়িদ"	
"1014043"	"ইশতিয়াক"	
"1014044"	"হাসান জাহাঙ্গীর"	
"1014045"	"মোঃ আব্দুল্লাহ আল মাসুদ"	
"1014046"	"মোসাদ্দেক খান"	
"1014047"	"প্রফেসর মাহীনূর সুলতানা"	
"1014048"	"শারমিন আহমদ"	
"1014049"	"সুবোধ মজুমদার"	
"1014050"	"প্রমথনাথ তর্কভূষণ"	
"1014051"	"আশুতোষ মজুমদার"	
"1014052"	"রামদেব স্মৃতিতীর্থ"	
"1014053"	"রাধানাথ রায় চৌধুরী"	
"1014054"	"স্বামী অচ্যুতানন্দ"	
"1014055"	"স্বামী স্বতন্ত্রনন্দ"	
"1014056"	"দেব সাহিত্য কুটীর"	
"1014057"	"হোমার"	
"1014058"	"প্রভঞ্জন রায়চৌধুরী"	
"1014059"	"সুভাষ ধর"	
"1014060"	"ড. গৌরী দে"	
"1014061"	"এম সানাউল্লাহ রানা"	
"1014062"	"শেখ উজ্জ্বল"	
"1014063"	"তারিক হাসান"	
"1014064"	"মাওলানা এম. মিজানুর রহমান"	
"1014065"	"জ্যোতিস্বী চাকমা"	
"1014066"	"ড. নাসরীন জেবিন"	
"1014067"	"বেদুঈন হাফিজ"	
"1014068"	"কবীর হুমায়ূন"	
"1014069"	"ডাঃ এস এ এ বারী"	
"1014070"	"মোঃ হাবিবুল্লাহ হাবিব"	
"1014071"	"শাহজালাল মিয়া"	
"1014072"	"মৌসুমী মৌ"	
"1014073"	"আব্দুল কুদ্দুস বিপ্লব"	
"1014074"	"আশ্রাফুজ্জামান"	
"1014075"	"এস. এম. আহসান মুর্শেদ"	
"1014076"	"রাজন নন্দী"	
"1014077"	"সাইফুল হক মোল্লা দুলু"	
"1014078"	"আহমেদ শাহাবুদ্দীন"	
"1014079"	"জহুরুল ইসলাম সাবিত"	
"1014080"	"মুবাশ্বীরা লিনা"	
"1014081"	"ওস্তাদ দিলদার হাসান দিলু"	
"1014082"	"কাজরী রায়চৌধুরী"	
"1014083"	"কে. এম. রাইছউদ্দিন খান"	
"1014084"	"হাসনাত মোশাররফ"	
"1014085"	"মাওলানা দেলোয়ার হোসেন"	
"1014086"	"শাহ মোঃ নজরুল ইসলাম"	
"1014087"	"মুহাম্মদ মীকাঈল হুসাইন"	
"1014088"	"এ জেড এম শামসুল আলম"	
"1014089"	"মোহাম্মদ শাহ আলম"	
"1014090"	"মোহাম্মদ শফিউল আলম"	
"1014091"	"প্রফেসর ড. মোহাম্মদ লোকমান"	
"1014092"	"শরীফা সাঈদা"	
"1014093"	"মোঃ কাবীরুল ইসলাম"	
"1014094"	"মোঃ আবদুল কাদের"	
"1014095"	"মোঃ রাকিব-উল-ইসলাম"	
"1014096"	"প্রমিত হোসেন"	
"1014097"	"সোহেল রহমান"	
"1014098"	"গোপাল চন্দ্র দাস"	
"1014099"	"কে. এম. বাবর আশরাফুল হক"	
"1014100"	"ড. শাহ নিসতার জাহান কবীর"	
"1014101"	"মুহাম্মদ মাঈনউদ্দিন"	
"1014102"	"মো: আব্দুস সাত্তার খান"	
"1014103"	"মনিরুল ইসলাম ফিরোজ"	
"1014104"	"ডা. মোতালেব চৌধুরী"	
"1014105"	"তুহিন চৌধুরী"	
"1014106"	"অধ্যাপিকা ডা. হাফিজা খাতুন"	
"1014107"	"অধ্যাপক ডা. আশরাফ চৌধুরী"	
"1014108"	"ডাঃ শাহানা ফেরদৌসী"	
"1014109"	"শওকত আলী খান হিরণ"	
"1014110"	"রাশিদা আক্তার আলো"	
"1014111"	"মোনা খানম"	
"1014112"	"মাওলানা মোঃ লিয়াকত আলী"	
"1014113"	"মাওলানা মুহাম্মদ আবুল কালাম"	
"1014114"	"শাহ্‌ নেওয়াজ"	
"1014115"	"রেদুয়ান শাহরিয়া"	
"1014116"	"রাশেদ ইঞ্জিনিয়ার"	
"1014117"	"ডা. আতাউর রহমান"	
"1014118"	"শরীফ হোসেন শান্ত"	
"1014119"	"রোমানা আক্তার"	
"1014120"	"মৌসুমী পারভীন লিপি"	
"1014121"	"হুমায়ুন আহমেদ (কবি)"	
"1014122"	"এম. এম. এ. কুদ্দুছ"	
"1014123"	"এস এম হাবিবুর রহমান"	
"1014124"	"জেসমিন ফরায়েজী ঊর্মি"	
"1014125"	"মোঃ ইদ্রিস আলী ইমন"	
"1014126"	"মলি পারভীন মলি"	
"1014127"	"আহসানুল হক বিশ্বাস"	
"1014128"	"এস. আই. মানিক চৌধুরী"	
"1014129"	"শাহেদুল ইসলাম শফিক"	
"1014130"	"মোঃ সালেকুল ইসলাম"	
"1014131"	"ফারুকুর রহমান চৌধুরী"	
"1014132"	"সাইফুল বাবু"	
"1014133"	"পরিমল চন্দ্র ঘোষ"	
"1014134"	"হযরত মাওলানা জালালুদ্দীন রূমী (রহঃ)"	
"1014135"	"রেজাউল করিম রনি"	
"1014136"	"সুফিয়া জামান"	
"1014137"	"রোহিতাশ্ব আল্ কাযী"	
"1014138"	"সাকিব রায়হান"	
"1014139"	"মাওলানা ইউনুস পালনপুরী"	
"1014140"	"শরাফ উদ্দিন আহম্মদ"	
"1014141"	"বিষ্ণুপদ সরকার"	
"1014142"	"এম হেলাল"	
"1014143"	"ড. সৈয়দ শাহজাহান আহমেদ"	
"1014144"	"সৈয়দ মোঃ আব্দুল্লাহ আল মামুন চৌধুরী"	
"1014145"	"আল্‌হাজ্জ মীর রহমত আলী"	
"1014146"	"মোঃ নূরুল ইসলাম বেনু"	
"1014147"	"মোঃ নসরুল্লাহ চৌধুরী"	
"1014148"	"মোহাম্মদ আহসানুল কবির মিঠু"	
"1014149"	"মোঃ জাহিদ হোসেন সিকদার"	
"1014150"	"ড. হাবিব আর রহমান"	
"1014151"	"প্রফেসর মোঃ শাহ আলম"	
"1014152"	"ড. গিয়াস শামীম"	
"1014153"	"মোঃ মাসুদ আলম"	
"1014154"	"মোঃ ইসমাইল কাজী"	
"1014155"	"অধ্যাপক ড. খালেদ হোসাইন"	
"1014156"	"ড. মোঃ আব্দুল আলীম"	
"1014157"	"প্রফেসর আব্দুল গণি"	
"1014158"	"প্রফেসর মেঘনাথ সাহা"	
"1014159"	"বিনয় কুমার পাল"	
"1014160"	"ডাঃ স্বপন কুমার চক্রবর্তী"	
"1014161"	"প্রফেসর মোস্তাফিজুর রহমান"	
"1014162"	"খোন্দকার বদিউল আলম"	
"1014163"	"প্রফেসর মোয়াজ্জেম হোসেন চৌধুরী"	
"1014164"	"মোঃ খালেদ হোসেন খান"	
"1014165"	"প্রফেসর এম. কে. সাবির উদ্দিন"	
"1014166"	"টি এম কামাল পাশা"	
"1014167"	"তাওহীদুল ইসলাম বাবু"	
"1014168"	"যতীন্দ্রনাথ সেনগুপ্ত"	
"1014169"	"রামানন্দ চট্রোপাধ্যায়"	
"1014170"	"রাধারমণ রায়"	
"1014171"	"পরেশচন্দ্র দাস"	
"1014172"	"বকুল চন্দ্র মোহন্ত"	
"1014173"	"কোহিনুর খান মীরা"	
"1014174"	"ওমর শারিফ"	
"1014175"	"আমিনা রাশেদ রেখা"	
"1014176"	"এমডি জহির খাঁন"	
"1014177"	"অরণ্য প্রথাশ্রয়"	
"1014178"	"মোঃ মোতালেব হোসেন মাসতুর"	
"1014179"	"প্রফেসর মো. মাহমুদুর রহমান"	
"1014180"	"উপেন্দ্রকুমার দাস"	
