"PUBLISHER_ID"	"PUBLISHER_NAME"	"PUBLISHER_SUMMARY"
"100071"	"এশিয়া পাবলিকেশন্স"	
"100072"	"সন্দেশ"	
"100073"	"শতাব্দী প্রকাশনী"	
"100074"	"বুক ক্লাব"	
"100075"	"বই সাগর"	
"100076"	"শৈশব"	
"100077"	"শুদ্ধস্বর"	
"100078"	"অন্যরকম প্রকাশনী"	
"100079"	"চন্দ্রছাপ"	
"100080"	"নন্দিনী প্রকাশনী"	
"100081"	"আবির বুকস"	
"100082"	"জ্ঞান বিতরণী"	
"100083"	"রহমান বুকস"	
"100084"	"অঙ্কুর প্রকাশনী"	
"100085"	"বাংলাদেশ তাজ কোম্পানী লিঃ"	
"100086"	"টুম্পা প্রকাশনী"	
"100087"	"প্রীতম প্রকাশ"	
"100088"	"সুলেখা প্রকাশনী"	
"100089"	"জনান্তিক"	
"100090"	"সূচীপত্র"	
"100091"	"ছারছীনা লাইব্রেরী"	
"100092"	"সাহিত্য কথা"	
"100093"	"হাসি প্রকাশনী"	
"100094"	"পারিজাত প্রকাশনী"	
"100095"	"চারদিক"	
"100096"	"শিরীন পাবলিকেশন্স"	
"100097"	"নতুনধারা"	
"100098"	"আগন্তুক"	
"100099"	"মীরা প্রকাশন"	
"100100"	"শোভা প্রকাশ"	
"100101"	"রচনা প্রকাশ"	
"100102"	"মূর্ধন্য"	
"100103"	"দি রয়েল পাবলিশার্স"	
"100104"	"নবযুগ প্রকাশনী"	
"100105"	"শিশু সাহিত্য ভবন"	
"100106"	"খান পাবলিশার্স"	
"100107"	"নাদিয়া বুক কর্ণার"	
"100108"	"বই পড়া"	
"100109"	"জাতীয় গ্রন্থ প্রকাশন"	
"100110"	"অ আ প্রকাশন"	
"100111"	"মাটিগন্ধা"	
"100112"	"বাংলাদেশ শিশুকেন্দ্র"	
"100113"	"বিশ্বসাহিত্য কেন্দ্র"	
"100114"	"পাণ্ডুলিপি"	
"100115"	"প্যাপিরাস"	
"100116"	"হাওলাদার প্রকাশনী"	
"100117"	"জাগৃতি প্রকাশনী"	
"100118"	"বুক সেন্টার"	
"100119"	"অ্যাডর্ন পাবলিকেশন"	
"100120"	"নন্দিতা প্রকাশ"	
"100121"	"নবরাগ প্রকাশনী"	
"100122"	"ঝিঙেফুল"	
"100123"	"নিউ শিখা প্রকাশনী"	
"100124"	"কালিকলম প্রকাশনা"	
"100125"	"মদীনা পাবলিকেশান্স"	
"100126"	"তাম্রলিপি"	
"100127"	"আহসান পাবলিকেশন"	
"100128"	"শামীম পাবলিশার্স"	
"100129"	"সালমা বুক ডিপো"	
"100130"	"জনপ্রিয় প্রকাশনী"	
"100131"	"স্বরবৃত্ত প্রকাশন"	
"100132"	"তরফদার প্রকাশনী"	
"100133"	"বর্ণবিচিত্রা"	
"100134"	"তিশা বুক্‌স ট্রেড"	
"100135"	"আজকাল প্রকাশনী"	
"100136"	"ছায়াবিথী"	
"100137"	"পাঞ্জেরী পাবলিকেশন"	
"100138"	"ঝিনুক প্রকাশনী"	
"100139"	"সুচয়নী পাবলিশার্স"	
"100140"	"মহাকাল"	
"100141"	"মুক্তদেশ প্রকাশন"	
"100142"	"নওরোজ সাহিত্য ‍সংসদ"	
"100143"	"নাঈম বুকস ইন্টারন্যাশনাল"	
"100144"	"ঐতিহ্য"	
"100145"	"কৃষ্ণচূড়া প্রকাশনী"	
"100146"	"জয়তী"	
"100147"	"একুশে বাংলা প্রকাশন"	
"100148"	"জ্যোতি প্রকাশ"	
"100149"	"চারুলিপি প্রকাশন"	
"100150"	"বিজয় প্রকাশ"	
"100151"	"মুক্তধারা"	
"100152"	"দিব্য প্রকাশ"	
"100153"	"বইপত্র প্রকাশন"	
"100154"	"মিয়াজী পাবিলিকেশন্স"	
"100155"	"ম্যাগনাম ওপাস"	
"100156"	"বাংলাদেশ গণিত ফাউন্ডেশন"	
"100157"	"সাহিত্যদেশ"	
"100158"	"আদর্শ"	
"100159"	"নালন্দা"	
"100160"	"ভাষাচিত্র"	
"100161"	"সাহিত্যমালা"	
"100162"	"কোরাস"	
"100163"	"অক্ষর প্রকাশনী"	
"100164"	"নান্দনিক"	
"100165"	"সিঁড়ি প্রকাশন"	
"100166"	"ৎৎ"	
"100167"	"মৃদুল প্রকাশন"	
"100168"	"শুভ্র প্রকাশ"	
"100169"	"হোসাইনিয়া লাইব্রেরী"	
"100170"	"গ্রন্থকানন"	
"100171"	"জিনিয়াস পাবলিকেশন্স"	
"100172"	"বই বাংলা পাবলিকেশন্স"	
"100173"	"পলল প্রকাশনী"	
"100174"	"জামেয়া প্রকাশনী"	
"100175"	"রাত্রি প্রকাশনী"	
"100176"	"বাংলাদেশ ফাউন্ডেশন ফর ডেভেলপমেন্ট"	
"100177"	"রিদম প্রকাশনা সংস্থা"	
"100178"	"পিয়াল প্রিন্টিং এন্ড পাবলিকেশন্স"	
"100179"	"অগ্রদূত অ্যান্ড কোম্পানি"	
"100180"	"আফতাব বুক হাউজ"	
"100181"	"সাহিত্য বিকাশ"	
"100182"	"সাঁকোবাড়ি প্রকাশন"	
"100183"	"বনলতা প্রকাশনী"	
"100184"	"কবি বশিরুজ্জামান বশির ফাউন্ডেশন"	
"100185"	"মিজান পাবলিশার্স"	
"100186"	"কলি প্রকাশনী"	
"100187"	"আহমদ পাবলিশিং হাউজ"	
"100188"	"জল প্রকাশন"	
"100189"	"নলেজ মিডিয়া পাবলিকেশন"	
"100190"	"আদিগন্ত প্রকাশন"	
"100191"	"আলেয়া প্রকাশন"	
"100192"	"প্রিয় প্রকাশ"	
"100193"	"গণ প্রকাশনী"	
"100194"	"আকাশ"	
"100195"	"রঙিন ফুল"	
"100196"	"ধ্রুবপদ"	
"100197"	"হাতেখড়ি"	
"100198"	"খান ব্রাদার্স অ্যান্ড কোম্পানি"	
"100199"	"মুন্নী প্রকাশন"	
"100200"	"গ্লোব লাইব্রেরী (প্রাঃ) লি."	
"100201"	"সিসটেক পাবলিকেশন্স"	
"100202"	"ত্রয়ী প্রকাশন"	
"100203"	"চয়ন প্রকাশন"	
"100204"	"শব্দশিল্প"	
"100205"	"অমর প্রকাশনী"	
"100206"	"রূপ প্রকাশন"	
"100207"	"তুষারধারা"	
"100208"	"ভোরের জানালা"	
"100209"	"পাঠসূত্র প্রকাশনী"	
"100210"	"গাজী প্রকাশনী"	
"100211"	"গদ্যপদ্য"	
"100212"	"নওরোজ কিতাবিস্তান"	
"100213"	"অন্তরীপ পাবলিকেশন"	
"100214"	"হক্কানী পাবলিশার্স"	
"100215"	"ইতি প্রকাশন"	
"100216"	"আদর্শ প্রিন্টার্স"	
"100217"	"হাক্কানী পাবলিশার্স"	
"100218"	"পাঠক সমাবেশ"	
"100219"	"নবনীত পাবলিকেশনস"	
"100220"	"যুক্ত প্রকাশনা"	
"100221"	"লেখাপ্রকাশ"	
"100222"	"শব্দশৈলী"	
"100223"	"সাহিত্যকাল"	
"100224"	"আমার প্রকাশনী"	
"100225"	"পড়ুয়া"	
"100226"	"নতুন দিন পাবলিকেশন্স"	
"100227"	"বনপাংশুল (লিটন ম্যাগাজিন)"	
"100228"	"রাইটার্স ইনক্"	
"100229"	"বিপুল রঞ্জন অধিকারী"	
"100230"	"শিলা প্রকাশনী"	
"100231"	"নয়া প্রবাহ"	
"100232"	"ঐশী পাবলিকেশন্স"	
"100233"	"মৌ প্রকাশনী"	
"100234"	"শিল্পতরু প্রকাশনী"	
"100235"	"আলীগড় লাইব্রেরী"	
"100236"	"ন্যাশনাল পাবলিকেশন"	
"100237"	"শব্দকোষ প্রকাশনী"	
"100238"	"পরি-লিটল ম্যাগাজিন প্রাঙ্গন"	
"100239"	"অন্যধারা"	
"100240"	"স্বরব্যঞ্জন"	
"100241"	"কারাত প্রকাশ"	
"100242"	"পৃষ্ঠা প্রকাশ"	
"100243"	"মেলা প্রকাশনী"	
"100244"	"সেবা প্রকাশনী"	
"100245"	"সাহিত্যবাজার  পত্রিকা"	
"100246"	"অয়ন প্রকাশন"	
"100247"	"আলপনা প্রকাশনী"	
"100248"	"পিপিএমসি"	
"100249"	"বুকস্‌ ফেয়ার"	
"100250"	"অসডার পাবলিকেশন্স"	
"100251"	"মম প্রকাশ"	
"100252"	"মা প্রকাশনী"	
"100253"	"প্রকৃতি"	
"100254"	"খোশরোজ কিতাব মহল"	
"100255"	"সমাচার"	
"100256"	"বৈশাখী প্রকাশ"	
"100257"	"মুকুল প্রকাশন"	
"100258"	"জনতা প্রকাশ"	
"100259"	"ঐক্য প্রকাশনী"	
"100260"	"উলুঘর"	
"100261"	"ইছামতি প্রকাশনী"	
"100262"	"আরো প্রকাশন"	
"100263"	"ফোকাস পাবলিকেশন"	
"100264"	"তৃপ্তি প্রকাশ কুঠি"	
"100265"	"রুক্কু শাহ ক্রিয়েটিভ পাবলিশার্স"	
"100266"	"আমীর প্রকাশন"	
"100267"	"সত্য কথা প্রকাশ"	
"100268"	"প্লাটফর্ম"	
"100269"	"ওয়ার্ল্ড নিউজ এজেন্সি"	
"100270"	"শাহীন প্রকাশনী"	
"100271"	"সাহস পাবলিকেশন্স"	
"100272"	"কাব্য প্রকাশ"	
"100273"	"অবধূত বইঘর"	
"100274"	"আল-আমিন প্রকাশন"	
"100275"	"মূলধারা প্রকাশনা"	
"100276"	"ব্লগারস ফোকাস"	
"100277"	"চন্দ্রাবতী একাডেমি"	
"100278"	"বাংলাদেশ কো-অপারেটিভ বুক সোসাইটি লিঃ"	
"100279"	"স্বরাজ প্রকাশনী"	
"100280"	"কাশবন প্রকাশন"	
"100281"	"আলোড়ন পাবলিকেশন"	
"100282"	"আগুনমুখা প্রকাশনী"	
"100283"	"পলক পাবলিশার্স"	
"100284"	"বাতায়ন প্রকাশন"	
"100285"	"পাঠশালা"	
"100286"	"কথারূপ লাইব্রেরী"	
"100287"	"বাংলাদেশ রাইটার্স গিল্ড"	
"100288"	"বাংলাদেশ প্রেস ইনস্টিটিউট"	
"100289"	"কথামেলা প্রকাশন"	
"100290"	"বর্ষাদুপুর"	
"100291"	"হট্টিটি"	
"100292"	"নিখিল প্রকাশন"	
"100293"	"চলন্তিকা বইঘর"	
"100294"	"সংবেদ"	
"100295"	"লিটল ম্যাগ চত্বর"	
"100296"	"গতি প্রকাশনী"	
"100297"	"পূর্বা প্রকাশনী"	
"100298"	"বাঁধন পাবলিকেশন্স"	
"100299"	"করবী প্রকাশন"	
"100300"	"হৈ চৈ"	
"100301"	"ইলমা পাবলিকেশন্স"	
"100302"	"মীনা বুক হাউস"	
"100303"	"মনন প্রকাশ"	
"100304"	"সাকী পাবলিশিং ক্লাব"	
"100305"	"মলাট"	
"100306"	"প্রজ্জ্বলন প্রকাশ"	
"100307"	"জলছাপ প্রকাশন"	
"100308"	"নিউ এজ পাবলিকেশন্স"	
"100309"	"মম ডট কালার"	
"100310"	"মৌলি প্রকাশনী"	
"100311"	"চিহ্ন"	
"100312"	"দি ইউনিভার্সেল একাডেমি"	
"100313"	"গ্রন্থপ্রকাশ"	
"100314"	"মাম্মী প্রকাশনী"	
"100315"	"ম্যাজিক লন্ঠন"	
"100316"	"গণ প্রকাশন"	
"100317"	"সিকদার আবুল বাশার"	
"100318"	"কবি প্রকাশনী"	
"100319"	"বাড কম্প্রিন্ট এন্ড পাবলিকেশন্স"	
"100320"	"আবৃত্তিমেলা"	
"100321"	"বইঘর"	
"100322"	"সাহিত্য বিলাস"	
"100323"	"অ্যাডর্ন বুক্‌স ফর চিলড্রেন (এবিসি)"	
"100324"	"ক্রয়ী প্রকাশন"	
"100325"	"হেরিটেজ পাবলিশার্স ইড. কে. লিঃ"	
"100326"	"ছায়ানট"	
"100327"	"সংঘ প্রকাশন"	
"100328"	"ইন্টারন্যাশনাল পেন বাংলাদেশ"	
"100329"	"নলেজ ভিউ"	
"100330"	"চারবাক"	
"100331"	"প্রতিভূ"	
"100332"	"আলো প্রকাশ"	
"100333"	"চর্যাপদ"	
"100334"	"ক্র্যাট প্রকাশ"	
"100335"	"টোঙ"	
"100336"	"আত্মপ্রকাশ"	
"100337"	"সংহতি প্রকাশন"	
"100338"	"ভ্যালেন্টিনো প্রকাশনী"	
"100339"	"বলাকা প্রকাশন"	
"100340"	"গিয়াস প্রিন্টিং এন্ড পাবলিকেন্স"	
"100341"	"জ্যোৎস্না পাবলিশার্স"	
"100342"	"নূর-কাসেম পাবলিশার্স"	
"100343"	"বাংলাদেশ বিশ্ববিদ্যালয় মঞ্জুরী কমিশন"	
"100344"	"প্রজাপতি প্রকাশনী"	
"100345"	"বৃক্ষ"	
"100346"	"তৃপ্তি  প্রকাশ"	
"100347"	"পালকি প্রকাশন"	
"100348"	"টইটম্বুর"	
"100349"	"কিশোর ভুবন পাবলিশার্স"	
"100350"	"বাঙলায়ন"	
"100351"	"সামগ্রী প্রকাশনী"	
"100352"	"টোনাটুনি"	
"100353"	"বাতিঘর প্রকাশনী"	
"100354"	"দর্পণ"	
"100355"	"নব প্রকাশ"	
"100356"	"অনির্বাণ"	
"100357"	"কমল কুঁড়ি প্রকাশন"	
"100358"	"স্বদেশ প্রকাশ"	
"100359"	"শাহ্‌জী প্রকাশনী"	
"100360"	"প্রিয় বুক সেন্টার"	
"100361"	"আনিস পাবলিকেশন"	
"100362"	"পিস পাবলিকেশন"	
"100363"	"সবুজপাতা"	
"100364"	"লেখনী"	
"100365"	"বুক চয়েস"	
"100366"	"সুলতানা পাবলিকেশন্স"	
"100367"	"ওরিয়েন্ট ট্রেড ইন্টারন্যাশনাল"	
"100368"	"রূপম প্রকাশনী"	
"100369"	"আড্ডা প্রকাশন বরিশাল"	
"100370"	"পাতাবাহার"	
"100371"	"আলোঘর প্রকাশনী"	
"100372"	"সোনা রং"	
"100373"	"নজরুল ইন্সটিটিউট"	
"100374"	"ব-দ্বীপ প্রকাশন"	
"100375"	"রহমান পাবলিশিং হাউজ"	
"100376"	"রাবেয়া বুক হাউস"	
"100377"	"দৃষ্টি প্রকাশ"	
"100378"	"ঝিনুক প্রকাশ"	
"100379"	"সংরক্ষণ প্রকাশন"	
"100380"	"ঢাকা পাবলিকেশন্স"	
"100381"	"ইউনির্ভাসিটি বুক পাবলিশার্স"	
"100382"	"শস্যপর্ব প্রকাশন"	
"100383"	"মাতৃভূমি প্রকাশনী"	
"100384"	"অক্ষরসংস্কৃতি"	
"100385"	"প্রফেসর’স প্রকাশন"	
"100386"	"আকিক পাবলিকেশন্স"	
"100387"	"বিসিএস প্রকাশন"	
"100388"	"ইসলামিক ফাউন্ডেশন"	
"100389"	"নবধারা প্রকাশন"	
"100390"	"লেখক সমবায়"	
"100391"	"সালাউদ্দিন বই ঘর"	
"100392"	"মাহমুদ পাবলিকেশন্স"	
"100393"	"আজমাইন পাবলিকেশন্স"	
"100394"	"আল-মাহদী প্রকাশনী"	
"100395"	"গাউছিয়া প্রেস এন্ড পাবলিকেশন্স"	
"100396"	"বাংলাদেশ শিল্পকলা একাডেমি"	
"100397"	"নির্মল প্রকাশনী"	
"100398"	"মুক্তপ্রকাশ"	
"100399"	"জয়বাংলা একাডেমি"	
"100400"	"গীতাঞ্জলী"	
"100401"	"লাবিব ব্রাদার্স"	
"100402"	"রিয়া প্রকাশনী"	
"100403"	"সন্ধানী প্রকাশনী"	
"100404"	"সোলেমানিয়া বুক হাউস"	
"100405"	"মাহি প্রকাশনী"	
"100406"	"বসুন্ধরা প্রকাশন"	
"100407"	"শব্দরূপ"	
"100408"	"অর্ঘ্য প্রকাশ"	
"100409"	"হাসান বুক হাউস"	
"100410"	"স্টুডেন্ট ওয়েজ"	
"100411"	"আরাফাত পাবলিকেশন"	
"100412"	"মজিদ পাবলিকেশন"	
"100413"	"আরাফাত বুকস্‌ এন্ড বুকস্‌"	
"100414"	"সেতু প্রকাশন"	
"100415"	"নির্বাচিতা প্রকাশন"	
"100416"	"সদ্য প্রকাশ"	
"100417"	"সমতট"	
"100418"	"প্রকাশ ভবন"	
"100419"	"রোহেল পাবলিকেশনস্"	
"100420"	"ক্যাথার্সিস পাবলিশিং"	
"100421"	"অথৈ প্রকাশ"	
"100422"	"ওয়াল্ড নিউজ এজেন্সি"	
"100423"	"তপন প্রকাশন"	
"100424"	"রাবেয়া বুকস্"	
"100425"	"বুকবিডি সিরিজ"	
"100426"	"ভূমিকা"	
"100427"	"মেরিট ফেয়ার প্রকাশন"	
"100428"	"সুফি প্রকাশনী"	
"100429"	"প্রিমিয়ার পাবলিকেশন্স"	
"100430"	"কাকাতুয়া"	
"100431"	"ধ্রুপদ সাহিত্যাঙ্গন"	
"100432"	"দিনরাত্রি"	
"100433"	"পলাশ প্রকাশনী"	
"100434"	"দশদিক"	
"100435"	"একবিংশ"	
"100436"	"শামস্‌ পাবলিকেশন্স"	
"100437"	"অবকাশ"	
"100438"	"সোসাইটি ফর এনভায়রনমেন্ট অ্যান্ড হিউম্যান ডেভেলপমেন্ট (সেড)"	
"100439"	"কামরুল বুক হাউস"	
"100440"	"নুসরাত প্রকাশনী"	
"100441"	"মনিহার বুক ডিপো"	
"100442"	"অন্তরা"	
"100443"	"হিমু প্রকাশন"	
"100444"	"প্রিজম"	
"100445"	"প্রতিভা প্রকাশনী"	
"100446"	"শর্ষিণা লাইব্রেরী"	
"100447"	"সাম্প্রতিক প্রকাশনী"	
"100448"	"সোহেল বুক ডিপো"	
"100449"	"সাহিত্যিকা"	
"100450"	"মৃন্ময় প্রকাশন"	
"100451"	"উপমা প্রকাশ"	
"100452"	"খেয়া প্রকাশনী"	
"100453"	"নাসীম পাবলিকেশন্স"	
"100454"	"মেমোরী পাবলিকেশন্স"	
"100455"	"পুথিনিলয় প্রকাশনী"	
"100456"	"গ্রামবাংলা"	
"100457"	"উলুখড় প্রকাশনা"	
"100458"	"অপরাজিতা সাহিত্য ভবন"	
"100459"	"হিমি বুকস এন্ড বুকস"	
"100460"	"ছোটদের মেলা"	
"100461"	"সজীব ল’ বুকস"	
"100462"	"জলরং প্রকাশনা"	
"100463"	"র‌্যাকস পাবলিকেশন্স"	
"100464"	"বিশ্ব পরিচয়"	
"100465"	"বইপড়া"	
"100466"	"অংকুশ"	
"100467"	"অরুণা প্রকাশনী"	
"100468"	"এঞ্জেল প্রেস অ্যান্ড পাবলিকেশন্স"	
"100469"	"আনন্দধারা"	
"100470"	"শিশুসাহিত্য কেন্দ্র"	
"100471"	"আশীর্বাদ প্রকাশনী"	
"100472"	"মৃদুলা প্রকাশন"	
"100473"	"জয় প্রকাশন"	
"100474"	"বর্তমান সময়"	
"100475"	"ইউনিক বুক্‌স"	
"100476"	"দিরা প্রকাশন"	
"100477"	"সৃষ্টি প্রকাশনী"	
"100478"	"মাকতাবাতুত্ তাকওয়া"	
"100479"	"লেখালেখি"	
"100480"	"র‌্যাডিক্যাল এশিয়া পাবলিকেশান্স"	
"100481"	"প্রগতি পাবলিশার্স"	
"100482"	"গ্রন্থ কুটির"	
"100483"	"আশরাফী বুক ডিপো"	
"100484"	"দীপ্র প্রকাশ"	
"100485"	"বাঙলাকথা"	
"100486"	"অরিত্র"	
"100487"	"ব্র্যাক প্রকাশনা"	
"100488"	"শিশুমহল"	
"100489"	"বাংলা সাহিত্য পরিষদ"	
"100490"	"বাবুল লাইব্রেরী"	
"100491"	"রশীদ বুক হাউজ"	
"100492"	"ইনকিলাব পাবলিকেশন"	
"100493"	"আফতাবীয়া লাইব্রেরী"	
"100494"	"পালক"	
"100495"	"ফারহানা বুকস"	
"100496"	"নিউ নভেল পাবলিশিং হাউস"	
"100497"	"এমদাদিয়া লাইব্রেরী"	
"100498"	"বাংলাদেশ শিশু একাডেমি"	
"100499"	"এ এইচ ডেভেলপমেন্ট পাবলিশিং হাউজ"	
"100500"	"আসক প্রকাশনা"	
"100501"	"দে’জ পাবলিশিং (ভারত)"	
"100502"	"অঞ্জলি প্রকাশনী"	
"100503"	"এশিয়াটিক সোসাইটি অব বাংলাদেশ"	
"100504"	"ভিন্নচোখ"	
"100505"	"বোধি"	
"100506"	"মাসিক মদীনা পাবলিকেশান্স"	
"100507"	"বাংলাদেশ ইসলামিক সেন্টার"	
"100508"	"মাকতাবাতুল আখতার"	
"100509"	"মাকতাবাতুল আশরাফ"	
"100510"	"এমদাদিয়া পুস্তকালয় (প্রাঃ) লিমিটেড"	
"100511"	"আধুনিক বই পাবলিকেশন"	
"100512"	"খায়রুন প্রকাশনী"	
"100513"	"খন্দকার প্রকাশনী"	
"100514"	"তাক্বিয়া বুক ডিপো"	
"100515"	"নাকিব পাবলিকেশন্স"	
"100516"	"কোহিনূর লাইব্রেরী"	
"100517"	"হুসাইন আল-মাদানী প্রকাশনী"	
"100518"	"আল-এছহাক পাবলিকেশন্স"	
"100519"	"আল-এছহাক প্রকাশনী"	
"100520"	"নয়া দিগন্ত প্রকাশন"	
"100521"	"এদারায়ে কুরআন"	
"100522"	"আল হিকমাহ পাবলিকেশন্স"	
"100523"	"মাকতাবাতুল আবরার"	
"100524"	"মাকতাবাতুল কুরআন"	
"100525"	"আনোয়ার লাইব্রেরী"	
"100526"	"দারুল কিতাব"	
"100527"	"হামিদিয়া লাইব্রেরী লিঃ"	
"100528"	"বিশ্বকল্যাণ পাবলিকেশন্স"	
"100529"	"আল ইরফান পাবলিকেশন"	
"100530"	"যমযম প্রকাশনী"	
"100531"	"মোহাম্মদী বুক হাউজ"	
"100532"	"حكيم الامت پركاشني (হাকীমুল উম্মত প্রকাশনী)"	
"100533"	"তাবলীগী কুতুবখানা"	
"100534"	"সোনালী সোপান প্রকাশনী"	
"100535"	"সুহৃদ প্রকাশন"	
"100536"	"আশরাফী লাইব্রেরী"	
"100537"	"আশরাফিয়া বুক হাউজ"	
"100538"	"ফয়েজিয়া কুতুবখানা"	
"100539"	"রিমঝিম প্রকাশনী"	
"100540"	"কাসেমিয়া লাইব্রেরী"	
"100541"	"ইসলামিয়া কুতুবখানা"	
"100542"	"মোহাম্মদী লাইব্রেরী"	
"100543"	"মোহাম্মদী কুতুবখানা"	
"100544"	"আল-আবরার ট্রাস্ট"	
"100545"	"আন-নূর পাবলিকেশন্স"	
"100546"	"গাউসিয়া পাবলিকেশন্স"	
"100547"	"দারুল হুদা কুতুবখানা"	
"100548"	"আল-আকসা লাইব্রেরী"	
"100549"	"থানভী লাইব্রেরী"	
"100550"	"দারুল হাদীস পাবলিকেশন"	
"100551"	"চিত্রলেখা বুক ডিপো"	
"100552"	"চৌধুরী এন্ড সন্স"	
"100602"	"তৃণলতা প্রকাশ"	
"100603"	"মল্লিক ব্রাদার্স"	
"100604"	"আনন্দ পাবলিশার্স (ভারত)"	
"100605"	"আনন্দবাজার পত্রিকা"	
"100606"	"মিত্র ও ঘোষ পাবলিশার্স প্রাঃ লিঃ (ভারত)"	
"100607"	"গুরুগৃহ প্রকাশনী"	
"100608"	"শীর্ষবিন্দু প্রকাশনী"	
"100609"	"আইডিয়াল লাইব্রেরী"	
"100610"	"আইডিয়াল বুকস"	
"100611"	"কারেন্ট পাবলিশার্স"	
"100612"	"কুরআন গবেষণা ফাউন্ডেশন"	
"100613"	"বাংলাদেশ অ্যাস্ট্রোনমিক্যাল এসোসিয়েশন"	
"100614"	"লেজার ভিশন"	
"100615"	"দীপ প্রকাশন (ভারত)"	
"100616"	"শব্দগুচ্ছ"	
"100617"	"আদিল ব্রাদার্স"	
"100618"	"কম্পিউটার বার্তা"	
"100619"	"কথাসাহিত্য কেন্দ্র"	
"100620"	"বঙ্গবন্ধু পাবলিকেশন"	
"100621"	"বিশ্বভারতী (ভারত)"	
"100622"	"আল কোরআন একাডেমী পাবলিকেশন্স"	
"100623"	"প্রাইম পাবলিকেশন্স"	
"100624"	"গণপ্রজাতন্ত্রী বাংলাদেশ সরকার (তথ্য মন্ত্রণালয়)"	
"100625"	"আড়িয়াল প্রকাশন"	
"100626"	"হাদীছ ফাউণ্ডেশন বাংলাদেশ"	
"100627"	"নিরবাস প্রকাশনী"	
"100628"	"আব্দুর রাযযাক বিন ইউসুফ"	
"100629"	"আছ-ছিরাত প্রকাশনী"	
"100630"	"শিশুতোষ প্রকাশনী"	
"100631"	"পোদ্দার বুকস্ ইন্টারন্যাশনাল (ভারত)"	
"100632"	"কামিনী প্রকাশালয় (ভারত)"	
"100633"	"স্বরলিপি প্রকাশন"	
"100634"	"সুলেখা লাইব্রেরী"	
"100635"	"আজকাল (ভারত)"	
"100636"	"কারেন্ট অ্যাফেয়ার্স"	
"100637"	"শাহাজালাল লাইব্রেরী"	
"100638"	"মুক্তিযোদ্ধা সমন্বয় পরিষদ"	
"100639"	"নর্থ আলপাইন বাংলাদেশ"	
"100640"	"নিউ ওয়ার্সী বুক কর্পোরেশন"	
"100553"	"আল্লাহ্‌র দান বুক ডিপো"	
"100554"	"টেকপ্লাস পাবলিকেশন্স"	
"100555"	"বেঙ্গল পাবলিকেশন্‌স"	
"100556"	"এফএম পাবলিকেশন্স"	
"100557"	"শতাব্দী পাবলিকেশন্স"	
"100558"	"লিপি ‘ল’ বুক হাউজ"	
"100559"	"সাইফুর’স"	
"100560"	"আল মা’রূফ পাবলিকেশন্স"	
"100561"	"নাদিয়াতুল কুরআন প্রকাশনী"	
"100562"	"এবং মুশায়েরা"	
"100563"	"আনন্দ ভূবণ"	
"100564"	"ক্যানভাস"	
"100565"	"মনোজগত"	
"100566"	"অন্যদিন"	
"100567"	"অনন্যা  মাসিক"	
"100568"	"রিডার্স ডাইজেস্ট"	
"100569"	"আনন্দ আলো"	
"100570"	"আনন্দমেলা"	
"100571"	"দেশ প্রকাশ"	
"100572"	"গৃহশোভা"	
"100573"	"দি এ্যানজেল পাবলিকেশন্স"	
"100574"	"তূর্য প্রকাশনী"	
"100575"	"পত্র ভারতী (ভারত)"	
"100576"	"সানন্দা"	
"100577"	"আজিজিয়া বুক ডিপো"	
"100578"	"এক্সিলেন্ট পাবলিকেশন্স"	
"100579"	"ঢাকেশ্বরী লাইব্রেরী"	
"100580"	"কম্পিউটার বিচিত্রা"	
"100581"	"শিমূল প্রকাশন"	
"100582"	"জিরো টু ইনফিনিটি প্রকাশনা"	
"100583"	"আইন, বিচার ও সংসদ বিষয়ক মন্ত্রণালয়"	
"100584"	"আনন্দলোক"	
"100585"	"একুশে পাবলিকেশন্স লিমিটেড"	
"100586"	"বিশাকা প্রকাশনী"	
"100587"	"পূর্বাচল প্রকাশনী"	
"100588"	"ঢাকা বিশ্ববিদ্যালয় প্রকাশনা সংস্থা"	
"100589"	"উন্মাদ"	
"100590"	"কাগজ প্রকাশন"	
"100591"	"যুবকাল"	
"100592"	"নলেজ হোম"	
"100593"	"ব্যাস প্রকাশনা"	
"100594"	"মাকতাবাতুল আযহার"	
"100595"	"তাওহীদ পাবলিকেশন্স"	
"100596"	"নিরন্তর প্রকাশন"	
"100597"	"প্রথম আলো"	
"100598"	"শরফুদ্দিন ল’ বুক কোম্পানী"	
"100599"	"মাহমুদুল হোসেন"	
"100600"	"আন্তর্জাতিক কৃষ্ণ ভাবনামৃত সংঘ (ইস্‌কন)"	
"100601"	"প্রতিশ্রুতি প্রকাশনী"	
"100641"	"ব্যতিক্রম পাবলিকেশন্স"	
"100642"	"আদী প্রকাশন"	
"100643"	"হেডে ক্রিয়েটিভ গ্রুপ"	
"100644"	"চর্চাপদ (ভারত)"	
"100645"	"ফিব্‌কো প্রেস"	
"100646"	"কমিক্স ক্লাব পাবলিশিং"	
"100647"	"বর্ণদীপ"	
"100648"	"সাহিত্য সংসদ (ভারত)"	
"100649"	"ডেভসটিম ইনস্টিটিউট"	
"100650"	"ওয়ান্ডার ওয়ার্ল্ড"	
"100651"	"জি সিরিজ প্রোডাকশন"	
"100652"	"শিশু ভুবন"	
"100653"	"মধুকুঞ্জ প্রকাশনী"	
"100654"	"ওয়ার্ল্ড অব চিলড্রেন’স বুকস লিমিটেড"	
